CodeInd2,2010pop,state,stateCode,zipCode,StateAbbr,2010.SSrecip,fips,IRS_rtrns
C4197015,19521,Oregon,41,97015,OR,3045,41,9973
C4197016,6083,Oregon,41,97016,OR,1560,41,2512
C4197017,2922,Oregon,41,97017,OR,570,41,1249
C4197018,1952,Oregon,41,97018,OR,515,41,983
C4197019,3161,Oregon,41,97019,OR,575,41,1488
C4197020,791,Oregon,41,97020,OR,170,41,488
C4197021,1089,Oregon,41,97021,OR,295,41,499
C4197022,3722,Oregon,41,97022,OR,700,41,1505
C4197023,9832,Oregon,41,97023,OR,1940,41,4360
C4197024,10242,Oregon,41,97024,OR,1865,41,5318
C4197026,3815,Oregon,41,97026,OR,425,41,1582
C4197027,12131,Oregon,41,97027,OR,2240,41,5669
C4197028,217,Oregon,41,97028,OR,25,41,126
C4197029,285,Oregon,41,97029,OR,80,41,136
C4197030,36693,Oregon,41,97030,OR,6465,41,16786
C4197031,18375,Oregon,41,97031,OR,2840,41,8236
C4197032,5043,Oregon,41,97032,OR,620,41,2101
C4197033,60,Oregon,41,97033,OR,20,41,
C4197034,18905,Oregon,41,97034,OR,4040,41,9434
C4197035,23912,Oregon,41,97035,OR,3965,41,12132
C4197037,849,Oregon,41,97037,OR,240,41,403
C4197038,15113,Oregon,41,97038,OR,2495,41,6303
C4197039,472,Oregon,41,97039,OR,135,41,242
C4197040,1244,Oregon,41,97040,OR,270,41,618
C4197041,2817,Oregon,41,97041,OR,500,41,1459
C4197042,2923,Oregon,41,97042,OR,545,41,1252
C4197045,51359,Oregon,41,97045,OR,9185,41,23126
C4197048,6691,Oregon,41,97048,OR,1660,41,2731
C4197049,1899,Oregon,41,97049,OR,230,41,670
C4197050,272,Oregon,41,97050,OR,95,41,
C4197051,15957,Oregon,41,97051,OR,2780,41,6677
C4197053,3247,Oregon,41,97053,OR,675,41,1369
C4197054,1579,Oregon,41,97054,OR,250,41,555
C4197055,17350,Oregon,41,97055,OR,2925,41,7753
C4197056,11497,Oregon,41,97056,OR,2345,41,5335
C4197057,36,Oregon,41,97057,OR,,,
C4197058,19838,Oregon,41,97058,OR,4270,41,8665
C4197060,21226,Oregon,41,97060,OR,2565,41,8942
C4197062,27434,Oregon,41,97062,OR,2905,41,13198
C4197063,1074,Oregon,41,97063,OR,495,41,481
C4197064,3464,Oregon,41,97064,OR,720,41,1379
C4197065,676,Oregon,41,97065,OR,155,41,321
C4197067,2138,Oregon,41,97067,OR,590,41,1121
C4197068,28305,Oregon,41,97068,OR,4135,41,12864
C4197070,20957,Oregon,41,97070,OR,3365,41,9466
C4197071,28803,Oregon,41,97071,OR,4975,41,10996
C4197080,40888,Oregon,41,97080,OR,5485,41,17671
C4197086,26010,Oregon,41,97086,OR,3215,41,11160
C4197089,11986,Oregon,41,97089,OR,2035,41,5063
C4197101,3794,Oregon,41,97101,OR,690,41,1626
C4197102,205,Oregon,41,97102,OR,45,41,
C4197103,16859,Oregon,41,97103,OR,3645,41,7524
C4197106,4550,Oregon,41,97106,OR,705,41,2045
C4197107,1530,Oregon,41,97107,OR,435,41,653
C4197108,490,Oregon,41,97108,OR,165,41,191
C4197109,577,Oregon,41,97109,OR,90,41,204
C4197110,1284,Oregon,41,97110,OR,365,41,
C4197111,3156,Oregon,41,97111,OR,580,41,1460
C4197112,1901,Oregon,41,97112,OR,400,41,782
C4197113,14155,Oregon,41,97113,OR,1845,41,5934
C4197114,4762,Oregon,41,97114,OR,855,41,1980
C4197115,4139,Oregon,41,97115,OR,745,41,1913
C4197116,24104,Oregon,41,97116,OR,3895,41,9596
C4197117,679,Oregon,41,97117,OR,145,41,248
C4197118,775,Oregon,41,97118,OR,355,41,
C4197119,4420,Oregon,41,97119,OR,795,41,1996
C4197121,1383,Oregon,41,97121,OR,300,41,578
C4197122,460,Oregon,41,97122,OR,155,41,202
C4197123,44537,Oregon,41,97123,OR,5480,41,19257
C4197124,48349,Oregon,41,97124,OR,5240,41,21391
C4197125,157,Oregon,41,97125,OR,35,41,
C4197127,3740,Oregon,41,97127,OR,510,41,1611
C4197128,36141,Oregon,41,97128,OR,6895,41,14574
C4197130,710,Oregon,41,97130,OR,340,41,
C4197131,2498,Oregon,41,97131,OR,705,41,944
C4197132,28278,Oregon,41,97132,OR,4485,41,11881
C4197133,4000,Oregon,41,97133,OR,780,41,1883
C4197134,175,Oregon,41,97134,OR,90,41,
C4197135,861,Oregon,41,97135,OR,390,41,
C4197136,1761,Oregon,41,97136,OR,610,41,763
C4197137,1307,Oregon,41,97137,OR,200,41,659
C4197138,10021,Oregon,41,97138,OR,2420,41,4625
C4197140,23474,Oregon,41,97140,OR,2880,41,9778
C4197141,13140,Oregon,41,97141,OR,3040,41,5579
C4197144,195,Oregon,41,97144,OR,25,41,
C4197145,441,Oregon,41,97145,OR,65,41,
C4197146,5905,Oregon,41,97146,OR,1475,41,2809
C4197147,408,Oregon,41,97147,OR,165,41,
C4197148,3406,Oregon,41,97148,OR,645,41,1527
C4197149,574,Oregon,41,97149,OR,190,41,222
C4197201,15484,Oregon,41,97201,OR,2300,41,7079
C4197202,38762,Oregon,41,97202,OR,4755,41,19629
C4197203,31042,Oregon,41,97203,OR,3415,41,12713
C4197204,1036,Oregon,41,97204,OR,270,41,554
C4197205,7688,Oregon,41,97205,OR,1450,41,3670
C4197206,47596,Oregon,41,97206,OR,6215,41,23110
C4197208,0,Oregon,41,97208,OR,260,41,
C4197209,14950,Oregon,41,97209,OR,1935,41,7928
C4197210,10887,Oregon,41,97210,OR,1365,41,6390
C4197211,31254,Oregon,41,97211,OR,3685,41,16461
C4197212,24126,Oregon,41,97212,OR,3015,41,12763
C4197213,29219,Oregon,41,97213,OR,4205,41,15586
C4197214,23813,Oregon,41,97214,OR,2650,41,13919
C4197215,16375,Oregon,41,97215,OR,2425,41,8793
C4197216,15594,Oregon,41,97216,OR,2475,41,7287
C4197217,31438,Oregon,41,97217,OR,4195,41,17047
C4197218,14561,Oregon,41,97218,OR,1740,41,6599
C4197219,38709,Oregon,41,97219,OR,4755,41,19002
C4197220,28495,Oregon,41,97220,OR,4470,41,13224
C4197221,11630,Oregon,41,97221,OR,2105,41,5718
C4197222,34979,Oregon,41,97222,OR,6435,41,16639
C4197223,46699,Oregon,41,97223,OR,5650,41,21754
C4197224,31122,Oregon,41,97224,OR,6635,41,15238
C4197225,24176,Oregon,41,97225,OR,4140,41,12624
C4197227,3847,Oregon,41,97227,OR,425,41,2158
C4197229,58217,Oregon,41,97229,OR,6435,41,25580
C4197230,39752,Oregon,41,97230,OR,7200,41,16921
C4197231,4280,Oregon,41,97231,OR,755,41,2130
C4197232,11472,Oregon,41,97232,OR,1765,41,6732
C4197233,39367,Oregon,41,97233,OR,4270,41,14619
C4197236,36852,Oregon,41,97236,OR,4675,41,14815
C4197239,14150,Oregon,41,97239,OR,2040,41,8183
C4197266,33300,Oregon,41,97266,OR,4040,41,13682
C4197267,30839,Oregon,41,97267,OR,6155,41,14105
C4197301,53518,Oregon,41,97301,OR,7560,41,19327
C4197302,37131,Oregon,41,97302,OR,7565,41,17298
C4197303,38663,Oregon,41,97303,OR,6545,41,16695
C4197304,28454,Oregon,41,97304,OR,5590,41,12899
C4197305,40176,Oregon,41,97305,OR,6250,41,15916
C4197306,27360,Oregon,41,97306,OR,4520,41,12389
C4197317,24355,Oregon,41,97317,OR,3990,41,8993
C4197321,24928,Oregon,41,97321,OR,5085,41,12061
C4197322,34039,Oregon,41,97322,OR,6285,41,14175
C4197324,1126,Oregon,41,97324,OR,255,41,438
C4197325,6614,Oregon,41,97325,OR,1330,41,2767
C4197326,961,Oregon,41,97326,OR,185,41,347
C4197327,2871,Oregon,41,97327,OR,655,41,1278
C4197329,90,Oregon,41,97329,OR,50,41,
C4197330,41472,Oregon,41,97330,OR,6070,41,17106
C4197331,2408,Oregon,41,97331,OR,,,
C4197333,21377,Oregon,41,97333,OR,2905,41,8332
C4197338,20045,Oregon,41,97338,OR,4890,41,8370
C4197341,2325,Oregon,41,97341,OR,865,41,1075
C4197342,267,Oregon,41,97342,OR,70,41,
C4197343,434,Oregon,41,97343,OR,105,41,181
C4197344,1076,Oregon,41,97344,OR,245,41,382
C4197345,574,Oregon,41,97345,OR,265,41,306
C4197346,883,Oregon,41,97346,OR,215,41,287
C4197347,1878,Oregon,41,97347,OR,490,41,769
C4197348,1625,Oregon,41,97348,OR,250,41,676
C4197350,182,Oregon,41,97350,OR,55,41,
C4197351,10307,Oregon,41,97351,OR,1425,41,3731
C4197352,5604,Oregon,41,97352,OR,1260,41,2548
C4197355,28613,Oregon,41,97355,OR,6780,41,11819
C4197357,253,Oregon,41,97357,OR,80,41,132
C4197358,2576,Oregon,41,97358,OR,650,41,1101
C4197360,2249,Oregon,41,97360,OR,530,41,874
C4197361,11258,Oregon,41,97361,OR,1780,41,4159
C4197362,4338,Oregon,41,97362,OR,860,41,1857
C4197364,446,Oregon,41,97364,OR,305,41,573
C4197365,10744,Oregon,41,97365,OR,2880,41,5071
C4197366,1460,Oregon,41,97366,OR,545,41,765
C4197367,9416,Oregon,41,97367,OR,2600,41,4120
C4197368,3435,Oregon,41,97368,OR,880,41,1220
C4197369,193,Oregon,41,97369,OR,70,41,
C4197370,8271,Oregon,41,97370,OR,1500,41,3832
C4197371,730,Oregon,41,97371,OR,170,41,369
C4197373,178,Oregon,41,97373,OR,25,41,
C4197374,5266,Oregon,41,97374,OR,1105,41,2128
C4197375,1252,Oregon,41,97375,OR,240,41,556
C4197376,1301,Oregon,41,97376,OR,390,41,555
C4197377,917,Oregon,41,97377,OR,140,41,403
C4197378,8882,Oregon,41,97378,OR,1350,41,2641
C4197380,2449,Oregon,41,97380,OR,530,41,934
C4197381,14711,Oregon,41,97381,OR,2865,41,6460
C4197383,9587,Oregon,41,97383,OR,1840,41,4120
C4197384,23,Oregon,41,97384,OR,75,41,
C4197385,3257,Oregon,41,97385,OR,855,41,1509
C4197386,13567,Oregon,41,97386,OR,3560,41,4896
C4197388,888,Oregon,41,97388,OR,415,41,
C4197389,1676,Oregon,41,97389,OR,385,41,739
C4197390,555,Oregon,41,97390,OR,185,41,223
C4197391,5344,Oregon,41,97391,OR,1085,41,2158
C4197392,5191,Oregon,41,97392,OR,1205,41,2304
C4197394,4643,Oregon,41,97394,OR,1860,41,2235
C4197396,3154,Oregon,41,97396,OR,660,41,1337
C4197401,40521,Oregon,41,97401,OR,6960,41,16380
C4197402,50342,Oregon,41,97402,OR,8715,41,22639
C4197403,11622,Oregon,41,97403,OR,1160,41,3386
C4197404,32255,Oregon,41,97404,OR,6105,41,14971
C4197405,44645,Oregon,41,97405,OR,7830,41,21073
C4197406,105,Oregon,41,97406,OR,40,41,
C4197408,11711,Oregon,41,97408,OR,2625,41,5483
C4197410,759,Oregon,41,97410,OR,295,41,308
C4197411,6953,Oregon,41,97411,OR,2390,41,3037
C4197412,521,Oregon,41,97412,OR,125,41,198
C4197413,915,Oregon,41,97413,OR,325,41,439
C4197414,273,Oregon,41,97414,OR,85,41,106
C4197415,14051,Oregon,41,97415,OR,5015,41,6347
C4197416,937,Oregon,41,97416,OR,225,41,330
C4197417,2439,Oregon,41,97417,OR,870,41,1003
C4197419,1066,Oregon,41,97419,OR,305,41,535
C4197420,27473,Oregon,41,97420,OR,7275,41,11232
C4197423,6809,Oregon,41,97423,OR,2110,41,2728
C4197424,17594,Oregon,41,97424,OR,4445,41,7086
C4197426,9716,Oregon,41,97426,OR,2070,41,4078
C4197429,684,Oregon,41,97429,OR,260,41,310
C4197430,385,Oregon,41,97430,OR,120,41,131
C4197431,2335,Oregon,41,97431,OR,520,41,961
C4197434,928,Oregon,41,97434,OR,235,41,260
C4197435,2349,Oregon,41,97435,OR,625,41,919
C4197436,841,Oregon,41,97436,OR,295,41,388
C4197437,2572,Oregon,41,97437,OR,660,41,1149
C4197438,1191,Oregon,41,97438,OR,310,41,521
C4197439,14343,Oregon,41,97439,OR,6130,41,6574
C4197441,260,Oregon,41,97441,OR,90,41,100
C4197442,2232,Oregon,41,97442,OR,575,41,732
C4197443,2232,Oregon,41,97443,OR,600,41,986
C4197444,5181,Oregon,41,97444,OR,1620,41,2102
C4197446,4812,Oregon,41,97446,OR,825,41,2022
C4197447,794,Oregon,41,97447,OR,165,41,288
C4197448,12244,Oregon,41,97448,OR,2545,41,5040
C4197449,1959,Oregon,41,97449,OR,930,41,776
C4197450,671,Oregon,41,97450,OR,255,41,275
C4197451,387,Oregon,41,97451,OR,95,41,207
C4197452,1420,Oregon,41,97452,OR,290,41,597
C4197453,897,Oregon,41,97453,OR,300,41,388
C4197454,1337,Oregon,41,97454,OR,440,41,654
C4197455,2538,Oregon,41,97455,OR,680,41,1156
C4197456,2985,Oregon,41,97456,OR,590,41,1264
C4197457,10208,Oregon,41,97457,OR,2725,41,3886
C4197458,4733,Oregon,41,97458,OR,1365,41,1710
C4197459,14096,Oregon,41,97459,OR,3870,41,6303
C4197461,683,Oregon,41,97461,OR,145,41,309
C4197462,3938,Oregon,41,97462,OR,1025,41,1544
C4197463,3877,Oregon,41,97463,OR,1205,41,1428
C4197465,2145,Oregon,41,97465,OR,800,41,887
C4197466,816,Oregon,41,97466,OR,290,41,280
C4197467,5339,Oregon,41,97467,OR,2005,41,2190
C4197469,2596,Oregon,41,97469,OR,630,41,996
C4197470,19985,Oregon,41,97470,OR,5510,41,8510
C4197471,29100,Oregon,41,97471,OR,7405,41,11783
C4197473,328,Oregon,41,97473,OR,155,41,120
C4197476,217,Oregon,41,97476,OR,110,41,123
C4197477,36874,Oregon,41,97477,OR,7235,41,15560
C4197478,37011,Oregon,41,97478,OR,6365,41,14960
C4197479,9505,Oregon,41,97479,OR,3030,41,3795
C4197480,379,Oregon,41,97480,OR,105,41,122
C4197481,679,Oregon,41,97481,OR,200,41,300
C4197484,235,Oregon,41,97484,OR,100,41,107
C4197486,714,Oregon,41,97486,OR,285,41,361
C4197487,8449,Oregon,41,97487,OR,1775,41,3550
C4197488,1011,Oregon,41,97488,OR,295,41,407
C4197489,868,Oregon,41,97489,OR,445,41,679
C4197490,326,Oregon,41,97490,OR,75,41,129
C4197492,597,Oregon,41,97492,OR,145,41,184
C4197493,323,Oregon,41,97493,OR,180,41,220
C4197494,49,Oregon,41,97494,OR,70,41,
C4197495,1450,Oregon,41,97495,OR,595,41,955
C4197496,7634,Oregon,41,97496,OR,2050,41,2972
C4197497,1523,Oregon,41,97497,OR,425,41,474
C4197498,1814,Oregon,41,97498,OR,625,41,733
C4197499,1957,Oregon,41,97499,OR,655,41,743
C4197501,42117,Oregon,41,97501,OR,8175,41,18707
C4197502,27694,Oregon,41,97502,OR,5955,41,12048
C4197503,10528,Oregon,41,97503,OR,1980,41,4524
C4197504,44444,Oregon,41,97504,OR,10715,41,20101
C4197520,24469,Oregon,41,97520,OR,5465,41,11883
C4197522,658,Oregon,41,97522,OR,200,41,255
C4197523,6264,Oregon,41,97523,OR,2145,41,2285
C4197524,14459,Oregon,41,97524,OR,3100,41,6079
C4197525,4601,Oregon,41,97525,OR,1425,41,2252
C4197526,34205,Oregon,41,97526,OR,8845,41,13322
C4197527,33713,Oregon,41,97527,OR,9250,41,13248
C4197530,6916,Oregon,41,97530,OR,2250,41,3477
C4197531,522,Oregon,41,97531,OR,115,41,129
C4197532,2378,Oregon,41,97532,OR,1255,41,1462
C4197534,756,Oregon,41,97534,OR,275,41,242
C4197535,5047,Oregon,41,97535,OR,1475,41,2396
C4197536,965,Oregon,41,97536,OR,320,41,409
C4197537,6918,Oregon,41,97537,OR,2425,41,3152
C4197538,2063,Oregon,41,97538,OR,685,41,743
C4197539,3329,Oregon,41,97539,OR,1300,41,1546
C4197540,7930,Oregon,41,97540,OR,1765,41,3664
C4197541,1478,Oregon,41,97541,OR,420,41,558
C4197543,736,Oregon,41,97543,OR,250,41,347
C4197544,2206,Oregon,41,97544,OR,610,41,860
C4197601,22459,Oregon,41,97601,OR,4480,41,8907
C4197603,29525,Oregon,41,97603,OR,6575,41,12080
C4197604,28,Oregon,41,97604,OR,,,
C4197620,111,Oregon,41,97620,OR,15,41,
C4197621,320,Oregon,41,97621,OR,140,41,110
C4197622,558,Oregon,41,97622,OR,200,41,
C4197623,2310,Oregon,41,97623,OR,665,41,849
C4197624,3500,Oregon,41,97624,OR,1220,41,1319
C4197625,199,Oregon,41,97625,OR,55,41,
C4197626,88,Oregon,41,97626,OR,40,41,
C4197627,780,Oregon,41,97627,OR,490,41,638
C4197630,5096,Oregon,41,97630,OR,1170,41,2069
C4197632,1466,Oregon,41,97632,OR,265,41,506
C4197633,1361,Oregon,41,97633,OR,300,41,690
C4197634,212,Oregon,41,97634,OR,110,41,
C4197635,124,Oregon,41,97635,OR,110,41,101
C4197636,387,Oregon,41,97636,OR,100,41,161
C4197637,76,Oregon,41,97637,OR,15,41,
C4197638,507,Oregon,41,97638,OR,125,41,190
C4197639,570,Oregon,41,97639,OR,210,41,170
C4197640,99,Oregon,41,97640,OR,30,41,
C4197641,1313,Oregon,41,97641,OR,445,41,
C4197701,58993,Oregon,41,97701,OR,9510,41,26204
C4197702,40583,Oregon,41,97702,OR,7080,41,17988
C4197707,5814,Oregon,41,97707,OR,1705,41,2605
C4197710,120,Oregon,41,97710,OR,,,
C4197711,61,Oregon,41,97711,OR,15,41,
C4197712,38,Oregon,41,97712,OR,20,41,
C4197720,4530,Oregon,41,97720,OR,1175,41,1715
C4197721,271,Oregon,41,97721,OR,35,41,
C4197722,91,Oregon,41,97722,OR,15,41,
C4197730,252,Oregon,41,97730,OR,90,41,129
C4197731,278,Oregon,41,97731,OR,85,41,161
C4197732,139,Oregon,41,97732,OR,55,41,
C4197733,770,Oregon,41,97733,OR,225,41,274
C4197734,2786,Oregon,41,97734,OR,560,41,1061
C4197735,165,Oregon,41,97735,OR,45,41,
C4197736,73,Oregon,41,97736,OR,,,
C4197737,496,Oregon,41,97737,OR,210,41,191
C4197738,1941,Oregon,41,97738,OR,460,41,851
C4197739,11018,Oregon,41,97739,OR,3955,41,4563
C4197741,11912,Oregon,41,97741,OR,2185,41,4433
C4197750,386,Oregon,41,97750,OR,125,41,141
C4197751,129,Oregon,41,97751,OR,20,41,
C4197752,44,Oregon,41,97752,OR,15,41,
C4197753,2016,Oregon,41,97753,OR,610,41,878
C4197754,18574,Oregon,41,97754,OR,5000,41,7445
C4197756,33554,Oregon,41,97756,OR,6970,41,14489
C4197758,101,Oregon,41,97758,OR,30,41,
C4197759,6294,Oregon,41,97759,OR,1920,41,3196
C4197760,6757,Oregon,41,97760,OR,2125,41,2936
C4197761,3987,Oregon,41,97761,OR,395,41,
C4197801,21521,Oregon,41,97801,OR,3935,41,8984
C4197810,815,Oregon,41,97810,OR,155,41,361
C4197812,851,Oregon,41,97812,OR,190,41,401
C4197813,1302,Oregon,41,97813,OR,285,41,578
C4197814,12382,Oregon,41,97814,OR,3405,41,5202
C4197817,38,Oregon,41,97817,OR,,,
C4197818,4159,Oregon,41,97818,OR,405,41,1801
C4197819,29,Oregon,41,97819,OR,15,41,
C4197820,1095,Oregon,41,97820,OR,290,41,499
C4197823,948,Oregon,41,97823,OR,295,41,444
C4197824,1661,Oregon,41,97824,OR,470,41,686
C4197825,244,Oregon,41,97825,OR,75,41,95
C4197826,1085,Oregon,41,97826,OR,205,41,454
C4197827,2628,Oregon,41,97827,OR,785,41,1098
C4197828,3124,Oregon,41,97828,OR,935,41,1395
C4197830,748,Oregon,41,97830,OR,245,41,284
C4197833,895,Oregon,41,97833,OR,215,41,366
C4197834,986,Oregon,41,97834,OR,350,41,439
C4197835,361,Oregon,41,97835,OR,50,41,137
C4197836,1983,Oregon,41,97836,OR,555,41,871
C4197837,95,Oregon,41,97837,OR,20,41,
C4197838,25346,Oregon,41,97838,OR,3765,41,10547
C4197839,475,Oregon,41,97839,OR,100,41,185
C4197840,98,Oregon,41,97840,OR,20,41,
C4197841,476,Oregon,41,97841,OR,95,41,248
C4197842,153,Oregon,41,97842,OR,70,41,
C4197843,647,Oregon,41,97843,OR,130,41,314
C4197844,3806,Oregon,41,97844,OR,705,41,1531
C4197845,2652,Oregon,41,97845,OR,685,41,1144
C4197846,1891,Oregon,41,97846,OR,640,41,952
C4197848,195,Oregon,41,97848,OR,45,41,
C4197850,16955,Oregon,41,97850,OR,3195,41,7197
C4197856,366,Oregon,41,97856,OR,135,41,135
C4197857,457,Oregon,41,97857,OR,135,41,215
C4197859,123,Oregon,41,97859,OR,30,41,
C4197862,11666,Oregon,41,97862,OR,2330,41,4437
C4197864,262,Oregon,41,97864,OR,70,41,89
C4197865,1160,Oregon,41,97865,OR,345,41,442
C4197867,763,Oregon,41,97867,OR,175,41,300
C4197868,1991,Oregon,41,97868,OR,465,41,845
C4197869,1135,Oregon,41,97869,OR,365,41,426
C4197870,573,Oregon,41,97870,OR,290,41,252
C4197873,228,Oregon,41,97873,OR,75,41,
C4197874,349,Oregon,41,97874,OR,105,41,130
C4197875,2610,Oregon,41,97875,OR,440,41,1258
C4197876,837,Oregon,41,97876,OR,235,41,357
C4197877,283,Oregon,41,97877,OR,160,41,115
C4197880,272,Oregon,41,97880,OR,90,41,
C4197882,7760,Oregon,41,97882,OR,845,41,2615
C4197883,2473,Oregon,41,97883,OR,610,41,1022
C4197884,157,Oregon,41,97884,OR,50,41,
C4197885,1383,Oregon,41,97885,OR,400,41,577
C4197886,1140,Oregon,41,97886,OR,300,41,486
C4197901,692,Oregon,41,97901,OR,200,41,257
C4197903,109,Oregon,41,97903,OR,35,41,
C4197904,176,Oregon,41,97904,OR,45,41,
C4197905,133,Oregon,41,97905,OR,60,41,
C4197906,249,Oregon,41,97906,OR,70,41,
C4197907,560,Oregon,41,97907,OR,205,41,214
C4197908,56,Oregon,41,97908,OR,,,
C4197909,51,Oregon,41,97909,OR,15,41,
C4197910,573,Oregon,41,97910,OR,160,41,260
C4197911,109,Oregon,41,97911,OR,15,41,
C4197913,5527,Oregon,41,97913,OR,1035,41,2017
C4197914,19205,Oregon,41,97914,OR,3495,41,6140
C4197918,4537,Oregon,41,97918,OR,1050,41,1691
C4197920,60,Oregon,41,97920,OR,,,
C4199362,46,Oregon,41,99362,OR,,,
C4215001,31964,Pennsylvania,42,15001,PA,8155,42,16377
C4215003,11861,Pennsylvania,42,15003,PA,2875,42,5859
C4215004,351,Pennsylvania,42,15004,PA,85,42,
C4215005,9450,Pennsylvania,42,15005,PA,2370,42,4959
C4215006,240,Pennsylvania,42,15006,PA,85,42,
C4215007,323,Pennsylvania,42,15007,PA,85,42,207
C4215009,15082,Pennsylvania,42,15009,PA,4120,42,7408
C4215010,28425,Pennsylvania,42,15010,PA,7005,42,13208
C4215012,15905,Pennsylvania,42,15012,PA,4415,42,7772
C4215014,3184,Pennsylvania,42,15014,PA,710,42,1622
C4215015,1175,Pennsylvania,42,15015,PA,325,42,664
C4215017,16213,Pennsylvania,42,15017,PA,3365,42,8072
C4215018,821,Pennsylvania,42,15018,PA,210,42,467
C4215019,1719,Pennsylvania,42,15019,PA,400,42,827
C4215020,231,Pennsylvania,42,15020,PA,65,42,
C4215021,7352,Pennsylvania,42,15021,PA,1755,42,3438
C4215022,10340,Pennsylvania,42,15022,PA,3035,42,5076
C4215024,9029,Pennsylvania,42,15024,PA,2020,42,4336
C4215025,15944,Pennsylvania,42,15025,PA,3605,42,8078
C4215026,3390,Pennsylvania,42,15026,PA,680,42,1783
C4215027,2201,Pennsylvania,42,15027,PA,610,42,1142
C4215028,142,Pennsylvania,42,15028,PA,60,42,
C4215030,1128,Pennsylvania,42,15030,PA,230,42,538
C4215031,513,Pennsylvania,42,15031,PA,100,42,292
C4215033,4910,Pennsylvania,42,15033,PA,1370,42,2221
C4215034,1792,Pennsylvania,42,15034,PA,515,42,903
C4215035,2129,Pennsylvania,42,15035,PA,530,42,1125
C4215037,10894,Pennsylvania,42,15037,PA,2905,42,5560
C4215038,325,Pennsylvania,42,15038,PA,105,42,
C4215042,8105,Pennsylvania,42,15042,PA,1965,42,4273
C4215043,2458,Pennsylvania,42,15043,PA,455,42,1032
C4215044,27049,Pennsylvania,42,15044,PA,4565,42,13323
C4215045,4483,Pennsylvania,42,15045,PA,1195,42,2183
C4215046,2640,Pennsylvania,42,15046,PA,600,42,1338
C4215047,151,Pennsylvania,42,15047,PA,80,42,
C4215049,895,Pennsylvania,42,15049,PA,335,42,574
C4215050,2431,Pennsylvania,42,15050,PA,545,42,1281
C4215051,461,Pennsylvania,42,15051,PA,120,42,230
C4215052,3483,Pennsylvania,42,15052,PA,870,42,1713
C4215053,154,Pennsylvania,42,15053,PA,55,42,119
C4215054,375,Pennsylvania,42,15054,PA,170,42,
C4215055,1360,Pennsylvania,42,15055,PA,370,42,882
C4215056,1140,Pennsylvania,42,15056,PA,315,42,546
C4215057,13930,Pennsylvania,42,15057,PA,2455,42,6569
C4215059,4193,Pennsylvania,42,15059,PA,1105,42,1902
C4215060,790,Pennsylvania,42,15060,PA,275,42,
C4215061,12799,Pennsylvania,42,15061,PA,3205,42,6385
C4215062,7731,Pennsylvania,42,15062,PA,2415,42,3506
C4215063,11677,Pennsylvania,42,15063,PA,3150,42,5724
C4215064,382,Pennsylvania,42,15064,PA,70,42,199
C4215065,11588,Pennsylvania,42,15065,PA,2945,42,5754
C4215066,12785,Pennsylvania,42,15066,PA,3045,42,5995
C4215067,2281,Pennsylvania,42,15067,PA,630,42,1098
C4215068,38785,Pennsylvania,42,15068,PA,10005,42,19454
C4215071,9956,Pennsylvania,42,15071,PA,1745,42,5155
C4215072,101,Pennsylvania,42,15072,PA,55,42,
C4215074,8874,Pennsylvania,42,15074,PA,2290,42,4584
C4215075,128,Pennsylvania,42,15075,PA,45,42,
C4215076,849,Pennsylvania,42,15076,PA,250,42,510
C4215077,198,Pennsylvania,42,15077,PA,45,42,
C4215078,523,Pennsylvania,42,15078,PA,155,42,277
C4215081,475,Pennsylvania,42,15081,PA,120,42,
C4215082,350,Pennsylvania,42,15082,PA,105,42,
C4215083,952,Pennsylvania,42,15083,PA,260,42,485
C4215084,10130,Pennsylvania,42,15084,PA,2160,42,4845
C4215085,7944,Pennsylvania,42,15085,PA,1910,42,4058
C4215086,300,Pennsylvania,42,15086,PA,60,42,188
C4215087,234,Pennsylvania,42,15087,PA,75,42,
C4215088,535,Pennsylvania,42,15088,PA,175,42,
C4215089,6262,Pennsylvania,42,15089,PA,1615,42,3172
C4215090,21202,Pennsylvania,42,15090,PA,2565,42,10492
C4215101,24292,Pennsylvania,42,15101,PA,5100,42,12404
C4215102,29529,Pennsylvania,42,15102,PA,6750,42,15646
C4215104,9038,Pennsylvania,42,15104,PA,2000,42,3836
C4215106,18536,Pennsylvania,42,15106,PA,4450,42,9944
C4215108,40153,Pennsylvania,42,15108,PA,7905,42,20181
C4215110,5565,Pennsylvania,42,15110,PA,1325,42,2245
C4215112,3292,Pennsylvania,42,15112,PA,710,42,1568
C4215116,14427,Pennsylvania,42,15116,PA,3350,42,7784
C4215120,18931,Pennsylvania,42,15120,PA,4715,42,9482
C4215122,20131,Pennsylvania,42,15122,PA,5140,42,10473
C4215126,7014,Pennsylvania,42,15126,PA,1045,42,3681
C4215129,10920,Pennsylvania,42,15129,PA,2005,42,5777
C4215131,8240,Pennsylvania,42,15131,PA,2520,42,4487
C4215132,21472,Pennsylvania,42,15132,PA,5065,42,8991
C4215133,6432,Pennsylvania,42,15133,PA,1715,42,3367
C4215135,5139,Pennsylvania,42,15135,PA,1205,42,2548
C4215136,21849,Pennsylvania,42,15136,PA,5105,42,11192
C4215137,10228,Pennsylvania,42,15137,PA,2685,42,5266
C4215139,6307,Pennsylvania,42,15139,PA,1635,42,3517
C4215140,3294,Pennsylvania,42,15140,PA,700,42,1505
