P0010001,state,zip code tabulation area
41702,49,84121
37900,49,84123
21295,49,84124
27983,49,84128
0,49,84144
0,49,84180
883,49,84301
23703,49,84302
40,49,84304
751,49,84305
318,49,84306
1375,49,84307
325,49,84308
535,49,84309
4111,49,84310
714,49,84311
4028,49,84312
68,49,84313
1031,49,84314
7581,49,84315
254,49,84316
2304,49,84317
3918,49,84318
7905,49,84319
2237,49,84320
44074,49,84321
701,49,84324
2078,49,84325
1763,49,84326
951,49,84327
1666,49,84328
202,49,84329
502,49,84330
272,49,84331
7218,49,84332
2722,49,84333
230,49,84334
11372,49,84335
281,49,84336
11393,49,84337
481,49,84338
5046,49,84339
3369,49,84340
20109,49,84341
35622,49,84401
36582,49,84403
56363,49,84404
31348,49,84405
26507,49,84414
13612,49,84501
4672,49,84511
1093,49,84512
1710,49,84513
15,49,84515
227,49,84516
702,49,84518
1302,49,84520
840,49,84521
321,49,84522
1797,49,84523
1183,49,84525
4134,49,84526
2742,49,84528
180,49,84529
460,49,84530
622,49,84531
9772,49,84532
267,49,84533
2654,49,84534
2601,49,84535
1174,49,84536
1505,49,84537
379,49,84539
46,49,84540
1806,49,84542
31486,49,84601
49145,49,84604
32291,49,84606
1151,49,84620
240,49,84621
1517,49,84622
405,49,84623
5668,49,84624
410,49,84626
6310,49,84627
721,49,84628
2531,49,84629
294,49,84630
3067,49,84631
1148,49,84632
1048,49,84633
3395,49,84634
863,49,84635
474,49,84636
729,49,84637
294,49,84638
963,49,84639
121,49,84640
3548,49,84642
605,49,84643
2620,49,84645
1657,49,84646
4019,49,84647
5776,49,84648
760,49,84649
23457,49,84651
872,49,84652
7947,49,84653
2689,49,84654
10547,49,84655
345,49,84656
505,49,84657
37995,49,84660
1371,49,84662
29975,49,84663
8033,49,84664
528,49,84665
405,49,84667
8692,49,84701
131,49,84710
735,49,84711
201,49,84712
3792,49,84713
835,49,84714
459,49,84715
297,49,84716
189,49,84718
90,49,84719
19705,49,84720
20961,49,84721
615,49,84722
687,49,84723
1214,49,84724
1964,49,84725
961,49,84726
158,49,84728
396,49,84729
268,49,84730
194,49,84731
77,49,84732
202,49,84733
261,49,84734
258,49,84735
246,49,84736
14838,49,84737
6878,49,84738
507,49,84739
191,49,84740
5556,49,84741
260,49,84742
34,49,84743
411,49,84744
4066,49,84745
1149,49,84746
1097,49,84747
218,49,84749
469,49,84750
1680,49,84751
994,49,84752
26,49,84753
3652,49,84754
112,49,84755
366,49,84756
1167,49,84757
533,49,84758
2112,49,84759
559,49,84760
3131,49,84761
248,49,84762
245,49,84763
331,49,84764
6143,49,84765
147,49,84766
679,49,84767
39131,49,84770
171,49,84772
321,49,84773
1399,49,84774
431,49,84775
538,49,84776
641,49,84779
18756,49,84780
188,49,84781
794,49,84782
805,49,84783
2745,49,84784
35770,49,84790
426,49,86044
306,49,86514
9123,50,05001
218,50,05031
2664,50,05032
2744,50,05033
310,50,05034
638,50,05035
1037,50,05036
560,50,05037
1230,50,05038
1110,50,05039
471,50,05040
354,50,05041
605,50,05042
937,50,05043
1758,50,05045
1139,50,05046
2429,50,05048
146,50,05050
1549,50,05051
348,50,05052
332,50,05053
3363,50,05055
567,50,05056
346,50,05058
874,50,05059
4415,50,05060
1679,50,05061
702,50,05062
1064,50,05065
258,50,05067
3125,50,05068
555,50,05069
484,50,05070
324,50,05071
526,50,05072
1113,50,05075
412,50,05076
1215,50,05077
730,50,05079
550,50,05081
151,50,05083
140,50,05084
793,50,05086
4979,50,05089
3288,50,05091
4643,50,05101
112,50,05141
680,50,05142
4343,50,05143
750,50,05146
1140,50,05148
2092,50,05149
831,50,05150
1553,50,05151
448,50,05152
687,50,05153
661,50,05154
828,50,05155
9226,50,05156
1049,50,05158
552,50,05161
14851,50,05201
3408,50,05250
1350,50,05251
274,50,05252
685,50,05253
273,50,05254
4121,50,05255
2718,50,05257
459,50,05260
2738,50,05261
2547,50,05262
16820,50,05301
763,50,05340
407,50,05341
581,50,05342
917,50,05343
2119,50,05345
5184,50,05346
763,50,05350
824,50,05352
1072,50,05353
2210,50,05354
813,50,05355
717,50,05356
148,50,05358
594,50,05359
251,50,05360
947,50,05361
127,50,05362
2021,50,05363
28185,50,05401
17593,50,05403
7240,50,05404
4406,50,05405
10114,50,05408
1734,50,05439
1998,50,05440
958,50,05441
339,50,05442
6656,50,05443
1714,50,05444
3754,50,05445
15373,50,05446
79,50,05447
1134,50,05448
4977,50,05450
19710,50,05452
4447,50,05454
1080,50,05455
1277,50,05456
1617,50,05457
2044,50,05458
2156,50,05459
4542,50,05461
1938,50,05462
471,50,05463
3008,50,05464
5355,50,05465
12942,50,05468
896,50,05471
1643,50,05472
1413,50,05473
803,50,05474
3183,50,05476
4397,50,05477
14449,50,05478
0,50,05481
7198,50,05482
1303,50,05483
93,50,05485
1654,50,05486
1498,50,05487
7690,50,05488
3174,50,05489
5909,50,05491
682,50,05492
1767,50,05494
9341,50,05495
11916,50,05602
161,50,05640
17169,50,05641
1141,50,05647
423,50,05648
574,50,05649
1123,50,05650
1546,50,05651
776,50,05652
547,50,05653
970,50,05654
2868,50,05655
3508,50,05656
56,50,05657
1402,50,05658
1660,50,05660
5620,50,05661
6773,50,05663
80,50,05664
2166,50,05667
634,50,05669
4314,50,05672
2574,50,05673
1705,50,05674
1064,50,05675
4984,50,05676
2232,50,05677
163,50,05678
3296,50,05679
2168,50,05680
458,50,05681
1251,50,05682
20802,50,05701
302,50,05730
708,50,05732
5895,50,05733
1306,50,05734
4402,50,05735
684,50,05736
875,50,05737
1072,50,05738
1407,50,05739
25,50,05740
597,50,05742
4330,50,05743
533,50,05744
280,50,05747
323,50,05748
811,50,05751
10491,50,05753
832,50,05757
784,50,05758
1827,50,05759
1123,50,05760
1000,50,05761
542,50,05762
2747,50,05763
3452,50,05764
1803,50,05765
572,50,05766
1143,50,05767
1216,50,05769
1136,50,05770
713,50,05772
2136,50,05773
1129,50,05774
623,50,05775
714,50,05776
3420,50,05777
733,50,05778
9444,50,05819
662,50,05820
1269,50,05821
1873,50,05822
1139,50,05824
191,50,05825
983,50,05826
309,50,05827
1928,50,05828
2003,50,05829
1502,50,05830
982,50,05832
273,50,05833
1068,50,05836
353,50,05837
775,50,05839
425,50,05841
522,50,05842
2556,50,05843
1096,50,05845
1252,50,05846
879,50,05847
231,50,05850
6528,50,05851
711,50,05853
7170,50,05855
1540,50,05857
368,50,05858
1819,50,05859
2557,50,05860
356,50,05862
732,50,05866
899,50,05867
364,50,05868
1638,50,05871
789,50,05872
675,50,05873
505,50,05874
454,50,05875
20,50,05901
188,50,05902
868,50,05903
267,50,05904
827,50,05905
1178,50,05906
177,50,05907
11315,51,20105
5142,51,20106
37265,51,20109
43876,51,20110
30590,51,20111
25833,51,20112
5838,51,20115
2693,51,20117
7,51,20118
3946,51,20119
40695,51,20120
27988,51,20121
14857,51,20124
618,51,20129
281,51,20130
15900,51,20132
2694,51,20135
28498,51,20136
1510,51,20137
217,51,20139
6131,51,20141
1216,51,20143
1012,51,20144
54086,51,20147
28310,51,20148
21374,51,20151
24946,51,20152
29411,51,20155
4288,51,20158
37747,51,20164
32383,51,20165
9521,51,20166
19801,51,20169
41236,51,20170
45887,51,20171
27169,51,20175
46506,51,20176
6549,51,20180
7877,51,20181
839,51,20184
14557,51,20186
15252,51,20187
17529,51,20190
29128,51,20191
13165,51,20194
1840,51,20197
2492,51,20198
55990,51,22003
43102,51,22015
17379,51,22025
14258,51,22026
2362,51,22027
55066,51,22030
29795,51,22031
29377,51,22032
37691,51,22033
0,51,22035
18364,51,22039
27989,51,22041
33537,51,22042
24302,51,22043
14092,51,22044
16235,51,22046
8878,51,22060
18099,51,22066
32059,51,22079
29887,51,22101
21985,51,22102
17558,51,22124
711,51,22125
6862,51,22134
27105,51,22150
17456,51,22151
28550,51,22152
31285,51,22153
8699,51,22172
23491,51,22180
14879,51,22181
24863,51,22182
0,51,22185
57598,51,22191
53394,51,22192
73047,51,22193
33476,51,22201
22543,51,22202
21850,51,22203
47233,51,22204
17087,51,22205
19051,51,22206
30920,51,22207
12314,51,22209
648,51,22211
2936,51,22213
0,51,22214
11162,51,22301
16485,51,22302
12601,51,22303
44300,51,22304
15440,51,22305
32326,51,22306
9581,51,22307
12737,51,22308
33220,51,22309
29609,51,22310
17560,51,22311
30614,51,22312
29653,51,22314
26202,51,22315
24286,51,22401
29152,51,22405
20757,51,22406
54962,51,22407
26851,51,22408
3286,51,22427
394,51,22432
232,51,22433
2439,51,22435
746,51,22436
725,51,22437
463,51,22438
8083,51,22443
599,51,22448
1796,51,22454
1876,51,22460
1921,51,22469
5099,51,22473
369,51,22476
714,51,22480
2993,51,22482
23004,51,22485
1398,51,22488
4334,51,22503
263,51,22504
12696,51,22508
31,51,22509
1240,51,22511
2603,51,22514
5402,51,22520
335,51,22529
126,51,22530
2796,51,22534
580,51,22535
307,51,22538
2063,51,22539
1950,51,22542
15850,51,22546
73,51,22548
19242,51,22551
13935,51,22553
51463,51,22554
25675,51,22556
6704,51,22560
3163,51,22567
7470,51,22572
1785,51,22576
2510,51,22578
155,51,22579
5160,51,22580
27813,51,22601
28443,51,22602
13910,51,22603
1842,51,22610
8757,51,22611
2348,51,22620
670,51,22623
2565,51,22624
3641,51,22625
637,51,22627
30292,51,22630
1970,51,22637
560,51,22639
532,51,22640
361,51,22641
4414,51,22642
197,51,22643
2177,51,22644
3880,51,22645
205,51,22646
978,51,22650
1399,51,22652
640,51,22654
19328,51,22655
2381,51,22656
10956,51,22657
1689,51,22660
1536,51,22663
8753,51,22664
31444,51,22701
874,51,22709
92,51,22711
8415,51,22712
1406,51,22713
1129,51,22714
1082,51,22715
853,51,22716
534,51,22718
395,51,22719
1059,51,22720
273,51,22722
128,51,22723
2282,51,22724
776,51,22726
5547,51,22727
3310,51,22728
1338,51,22729
115,51,22730
139,51,22731
191,51,22732
1469,51,22733
3187,51,22734
2277,51,22735
732,51,22736
2936,51,22737
1149,51,22738
1313,51,22740
182,51,22741
1926,51,22742
204,51,22743
1132,51,22747
349,51,22749
37989,51,22801
26293,51,22802
3311,51,22807
863,51,22810
500,51,22811
8927,51,22812
8355,51,22815
214,51,22820
5753,51,22821
6018,51,22824
10388,51,22827
1773,51,22830
813,51,22831
1091,51,22832
1250,51,22834
11634,51,22835
4354,51,22840
2791,51,22841
5063,51,22842
2458,51,22843
4528,51,22844
33,51,22845
1855,51,22846
1066,51,22847
5044,51,22849
899,51,22850
5956,51,22851
4367,51,22853
32532,51,22901
21223,51,22902
38229,51,22903
4633,51,22904
15971,51,22911
4186,51,22920
1993,51,22922
5035,51,22923
382,51,22931
7488,51,22932
926,51,22935
4853,51,22936
1486,51,22937
1444,51,22938
5398,51,22939
1119,51,22940
8113,51,22942
444,51,22943
244,51,22946
4198,51,22947
305,51,22948
1300,51,22949
2029,51,22952
1637,51,22958
1578,51,22959
10722,51,22960
15401,51,22963
261,51,22964
1956,51,22967
9815,51,22968
1437,51,22969
1735,51,22971
439,51,22972
6191,51,22973
5385,51,22974
339,51,22976
31451,51,22980
112,51,22989
10439,51,23002
851,51,23004
15227,51,23005
6279,51,23009
1429,51,23011
4249,51,23015
345,51,23021
930,51,23022
323,51,23023
8120,51,23024
233,51,23025
1413,51,23027
5128,51,23030
283,51,23032
1473,51,23035
1775,51,23038
1056,51,23039
4661,51,23040
1692,51,23043
96,51,23045
1952,51,23047
598,51,23050
915,51,23055
458,51,23056
31919,51,23059
33417,51,23060
21208,51,23061
2340,51,23062
5278,51,23063
131,51,23064
1909,51,23065
471,51,23066
257,51,23068
3197,51,23069
431,51,23070
1563,51,23071
11541,51,23072
9819,51,23075
606,51,23076
437,51,23079
1732,51,23083
1799,51,23084
364,51,23085
3247,51,23086
4914,51,23089
309,51,23091
584,51,23092
12694,51,23093
2659,51,23102
4634,51,23103
976,51,23106
161,51,23108
1821,51,23109
794,51,23110
36490,51,23111
46982,51,23112
23848,51,23113
17449,51,23114
146,51,23115
27228,51,23116
9141,51,23117
295,51,23119
5971,51,23120
1860,51,23123
3185,51,23124
223,51,23125
534,51,23126
1045,51,23128
374,51,23129
268,51,23130
953,51,23138
24425,51,23139
5175,51,23140
6471,51,23141
3093,51,23146
1827,51,23148
3190,51,23149
12045,51,23150
1334,51,23153
1555,51,23156
2708,51,23160
173,51,23161
220,51,23163
6115,51,23168
1325,51,23169
2820,51,23173
1907,51,23175
656,51,23176
616,51,23177
441,51,23180
5426,51,23181
46370,51,23185
267,51,23187
38733,51,23188
7067,51,23192
3781,51,23219
35545,51,23220
13680,51,23221
24563,51,23222
47677,51,23223
33461,51,23224
39169,51,23225
15805,51,23226
24440,51,23227
34198,51,23228
32283,51,23229
5852,51,23230
34685,51,23231
28908,51,23233
42989,51,23234
30165,51,23235
25822,51,23236
21192,51,23237
25134,51,23238
0,51,23250
17558,51,23294
1831,51,23301
155,51,23302
741,51,23303
71,51,23304
1088,51,23306
769,51,23307
2106,51,23308
4736,51,23310
78,51,23313
6991,51,23314
1525,51,23315
342,51,23316
51797,51,23320
33653,51,23321
60473,51,23322
35906,51,23323
22851,51,23324
17592,51,23325
2941,51,23336
377,51,23337
671,51,23347
3403,51,23350
207,51,23354
1246,51,23356
776,51,23357
152,51,23358
776,51,23359
137,51,23389
645,51,23395
153,51,23398
212,51,23401
973,51,23405
411,51,23407
77,51,23408
84,51,23409
2015,51,23410
840,51,23413
100,51,23414
1893,51,23415
356,51,23416
4047,51,23417
863,51,23418
2376,51,23420
4255,51,23421
278,51,23422
344,51,23423
225,51,23426
243,51,23427
17281,51,23430
1538,51,23432
1218,51,23433
47670,51,23434
27053,51,23435
942,51,23436
4283,51,23437
1818,51,23438
727,51,23440
171,51,23441
1059,51,23442
41544,51,23451
59321,51,23452
35960,51,23453
60283,51,23454
47938,51,23455
51748,51,23456
4289,51,23457
1091,51,23459
1201,51,23460
287,51,23461
61973,51,23462
72359,51,23464
328,51,23480
140,51,23486
6298,51,23487
201,51,23488
20678,51,23502
30856,51,23503
23483,51,23504
28503,51,23505
25818,51,23507
20263,51,23508
12817,51,23509
7031,51,23510
2457,51,23511
29595,51,23513
4484,51,23517
28095,51,23518
7793,51,23523
930,51,23551
25127,51,23601
39676,51,23602
3899,51,23603
5720,51,23604
13854,51,23605
29283,51,23606
24519,51,23607
42917,51,23608
696,51,23651
14113,51,23661
12150,51,23662
14495,51,23663
10194,51,23664
5120,51,23665
49825,51,23666
43148,51,23669
3032,51,23690
127,51,23691
18846,51,23692
23292,51,23693
3669,51,23696
25161,51,23701
11424,51,23702
25739,51,23703
18716,51,23704
14236,51,23707
181,51,23708
78,51,23709
3393,51,23801
40542,51,23803
19490,51,23805
2251,51,23806
1597,51,23821
7214,51,23824
1443,51,23827
395,51,23828
2622,51,23829
1491,51,23830
33079,51,23831
33739,51,23832
2297,51,23833
25612,51,23834
11444,51,23836
4298,51,23837
15341,51,23838
741,51,23839
1858,51,23840
3479,51,23841
6906,51,23842
654,51,23843
788,51,23844
356,51,23845
933,51,23846
16962,51,23847
1051,51,23850
13715,51,23851
1033,51,23856
525,51,23857
31970,51,23860
2237,51,23866
2189,51,23867
7367,51,23868
2376,51,23872
1004,51,23874
10878,51,23875
456,51,23876
1118,51,23878
679,51,23879
2176,51,23881
2516,51,23882
2551,51,23883
93,51,23884
2807,51,23885
574,51,23887
2275,51,23888
581,51,23889
4249,51,23890
2358,51,23891
454,51,23893
673,51,23894
595,51,23897
2223,51,23898
351,51,23899
16399,51,23901
2027,51,23909
1220,51,23915
3684,51,23917
2666,51,23919
3489,51,23920
1991,51,23921
3785,51,23922
2592,51,23923
6232,51,23924
4381,51,23927
5690,51,23930
681,51,23934
8212,51,23936
1970,51,23937
407,51,23938
1112,51,23942
225,51,23943
4261,51,23944
4293,51,23947
3348,51,23950
217,51,23952
2017,51,23954
3170,51,23958
1264,51,23959
1990,51,23960
670,51,23962
587,51,23963
1138,51,23964
2337,51,23966
1118,51,23967
837,51,23968
8254,51,23970
5012,51,23974
230,51,23976
219,51,24011
29015,51,24012
8684,51,24013
16570,51,24014
15255,51,24015
9047,51,24016
23392,51,24017
36432,51,24018
26502,51,24019
455,51,24020
2715,51,24053
6797,51,24054
13674,51,24055
324,51,24058
872,51,24059
53311,51,24060
4963,51,24064
6141,51,24065
4883,51,24066
2230,51,24067
1879,51,24069
1363,51,24070
1298,51,24072
29793,51,24073
972,51,24076
932,51,24077
7115,51,24078
1766,51,24079
419,51,24082
2587,51,24083
11304,51,24084
2182,51,24085
210,51,24086
3914,51,24087
5408,51,24088
2640,51,24089
4781,51,24090
7215,51,24091
3063,51,24092
192,51,24093
4677,51,24095
6132,51,24101
1697,51,24102
3469,51,24104
500,51,24105
32646,51,24112
1860,51,24120
10501,51,24121
1683,51,24122
4352,51,24124
4261,51,24127
1872,51,24128
8,51,24130
140,51,24131
460,51,24132
2626,51,24133
5741,51,24134
3393,51,24136
2582,51,24137
1613,51,24138
575,51,24139
20668,51,24141
2470,51,24142
1201,51,24147
8013,51,24148
3339,51,24149
693,51,24150
20000,51,24151
37761,51,24153
471,51,24161
2421,51,24162
1613,51,24165
345,51,24167
187,51,24168
8250,51,24171
2539,51,24174
8818,51,24175
1360,51,24176
18616,51,24179
4705,51,24184
854,51,24185
17116,51,24201
12905,51,24202
16840,51,24210
9922,51,24211
2939,51,24216
406,51,24217
11265,51,24219
895,51,24220
938,51,24221
6734,51,24224
1697,51,24225
1433,51,24226
7016,51,24228
9597,51,24230
3085,51,24236
1192,51,24237
113,51,24239
2222,51,24243
5723,51,24244
1129,51,24245
455,51,24246
2596,51,24248
1319,51,24250
8773,51,24251
3491,51,24256
1624,51,24258
5734,51,24260
7950,51,24263
930,51,24265
9521,51,24266
324,51,24269
582,51,24270
2689,51,24271
527,51,24272
6262,51,24273
5849,51,24277
5541,51,24279
823,51,24280
2487,51,24281
727,51,24282
2171,51,24283
1874,51,24290
535,51,24292
10791,51,24293
14366,51,24301
1977,51,24311
2401,51,24312
884,51,24313
1560,51,24314
3774,51,24315
50,51,24316
3858,51,24317
639,51,24318
6979,51,24319
174,51,24322
644,51,24323
2013,51,24324
1039,51,24325
1058,51,24326
1726,51,24328
3401,51,24330
17996,51,24333
5657,51,24340
9267,51,24343
1931,51,24347
3958,51,24348
1261,51,24350
668,51,24351
890,51,24352
15315,51,24354
6169,51,24360
5431,51,24361
1365,51,24363
781,51,24366
4953,51,24368
6572,51,24370
787,51,24374
1611,51,24375
348,51,24377
1229,51,24378
2639,51,24380
3816,51,24381
14366,51,24382
35499,51,24401
112,51,24411
131,51,24412
178,51,24413
41,51,24415
8807,51,24416
3868,51,24421
6315,51,24422
14329,51,24426
2643,51,24430
2656,51,24431
336,51,24432
99,51,24433
1925,51,24435
904,51,24437
1253,51,24439
2916,51,24440
6140,51,24441
120,51,24442
2673,51,24445
376,51,24448
16741,51,24450
270,51,24457
442,51,24458
818,51,24459
1530,51,24460
213,51,24464
1382,51,24465
2212,51,24467
1355,51,24471
2271,51,24472
922,51,24473
544,51,24474
280,51,24476
10573,51,24477
1537,51,24479
4872,51,24482
587,51,24483
741,51,24484
389,51,24485
3490,51,24486
320,51,24487
26757,51,24501
43426,51,24502
19331,51,24503
9777,51,24504
5693,51,24517
2450,51,24520
10576,51,24521
9213,51,24522
18952,51,24523
1593,51,24526
3027,51,24527
3200,51,24528
1724,51,24529
1088,51,24530
9203,51,24531
1740,51,24534
194,51,24536
4742,51,24538
134,51,24539
32170,51,24540
28221,51,24541
4292,51,24549
7258,51,24550
20667,51,24551
1902,51,24553
3995,51,24554
2140,51,24555
3053,51,24556
7977,51,24557
6347,51,24558
426,51,24562
5489,51,24563
1026,51,24565
1402,51,24566
1064,51,24569
20,51,24570
1979,51,24571
16395,51,24572
3977,51,24574
5239,51,24577
1056,51,24578
1389,51,24579
613,51,24580
23,51,24581
5562,51,24586
9647,51,24588
2271,51,24589
8074,51,24590
13934,51,24592
1963,51,24593
1651,51,24594
679,51,24595
1257,51,24597
1984,51,24598
606,51,24599
77,51,24601
962,51,24602
978,51,24603
262,51,24604
9301,51,24605
170,51,24606
462,51,24607
7630,51,24609
229,51,24612
911,51,24613
8061,51,24614
2774,51,24620
1028,51,24622
295,51,24628
6774,51,24630
2843,51,24631
574,51,24634
1650,51,24635
3410,51,24637
3533,51,24639
5953,51,24641
750,51,24646
2760,51,24649
6314,51,24651
3404,51,24656
321,51,24657
31911,53,98001
31647,53,98002
44151,53,98003
27946,53,98004
17714,53,98005
36364,53,98006
24889,53,98007
24411,53,98008
5025,53,98010
29212,53,98011
51136,53,98012
6765,53,98014
10725,53,98019
18304,53,98020
26722,53,98021
20987,53,98022
47510,53,98023
5650,53,98024
35921,53,98026
26141,53,98027
20419,53,98028
24348,53,98029
33769,53,98030
36581,53,98031
33853,53,98032
34338,53,98033
40407,53,98034
36000,53,98036
26889,53,98037
31171,53,98038
2971,53,98039
22699,53,98040
43673,53,98042
19943,53,98043
13888,53,98045
6339,53,98047
322,53,98050
3270,53,98051
58442,53,98052
18784,53,98053
21904,53,98055
32489,53,98056
10613,53,98057
41938,53,98058
34463,53,98059
12699,53,98065
403,53,98068
10624,53,98070
22312,53,98072
25748,53,98074
20715,53,98075
13585,53,98077
29976,53,98087
39816,53,98092
10238,53,98101
20756,53,98102
45911,53,98103
13095,53,98104
43924,53,98105
22873,53,98106
21147,53,98107
22374,53,98108
20715,53,98109
23025,53,98110
21077,53,98112
46206,53,98115
22241,53,98116
31365,53,98117
42731,53,98118
21039,53,98119
12628,53,98121
31454,53,98122
37081,53,98125
20698,53,98126
44555,53,98133
644,53,98134
14770,53,98136
26881,53,98144
25922,53,98146
10010,53,98148
0,53,98154
32778,53,98155
0,53,98158
141,53,98164
20301,53,98166
33734,53,98168
0,53,98174
19030,53,98177
24092,53,98178
23111,53,98188
0,53,98195
34584,53,98198
19686,53,98199
29582,53,98201
34354,53,98203
39380,53,98204
12283,53,98205
758,53,98207
51802,53,98208
634,53,98220
20429,53,98221
33,53,98222
40815,53,98223
294,53,98224
46172,53,98225
41235,53,98226
30321,53,98229
15710,53,98230
3920,53,98232
14871,53,98233
103,53,98235
5635,53,98236
4025,53,98237
85,53,98238
6646,53,98239
3061,53,98240
2129,53,98241
507,53,98243
3001,53,98244
3651,53,98245
9072,53,98247
22361,53,98248
4561,53,98249
7664,53,98250
4567,53,98251
8777,53,98252
1837,53,98253
245,53,98255
420,53,98256
4134,53,98257
30524,53,98258
5278,53,98260
2383,53,98261
964,53,98262
76,53,98263
18893,53,98264
3642,53,98266
534,53,98267
45899,53,98270
27184,53,98271
27942,53,98272
28717,53,98273
16613,53,98274
20256,53,98275
450,53,98276
37823,53,98277
1065,53,98278
608,53,98279
480,53,98280
1314,53,98281
15661,53,98282
434,53,98283
24331,53,98284
240,53,98286
333,53,98288
32714,53,98290
20987,53,98292
6595,53,98294
2409,53,98295
27956,53,98296
106,53,98297
1037,53,98303
759,53,98304
358,53,98305
18703,53,98310
25880,53,98311
30203,53,98312
3329,53,98314
6054,53,98315
1250,53,98320
15152,53,98321
702,53,98323
1848,53,98325
1412,53,98326
8267,53,98327
10433,53,98328
10545,53,98329
149,53,98330
6261,53,98331
15855,53,98332
3633,53,98333
24925,53,98335
970,53,98336
6697,53,98337
24098,53,98338
3326,53,98339
2537,53,98340
1370,53,98342
554,53,98345
9297,53,98346
4614,53,98349
460,53,98350
1115,53,98351
4,53,98353
6976,53,98354
628,53,98355
2149,53,98356
1414,53,98357
897,53,98358
4887,53,98359
12221,53,98360
1158,53,98361
22230,53,98362
13343,53,98363
45,53,98364
4528,53,98365
34258,53,98366
27693,53,98367
14724,53,98368
29528,53,98370
20468,53,98371
22475,53,98372
22246,53,98373
37360,53,98374
26863,53,98375
1998,53,98376
1922,53,98377
4173,53,98380
371,53,98381
26856,53,98382
19727,53,98383
459,53,98385
43173,53,98387
7508,53,98388
10461,53,98390
44309,53,98391
2994,53,98392
1107,53,98394
662,53,98396
6356,53,98402
7713,53,98403
32086,53,98404
22851,53,98405
21610,53,98406
19885,53,98407
18830,53,98408
22989,53,98409
1014,53,98416
10069,53,98418
1308,53,98421
20151,53,98422
10140,53,98424
13,53,98430
14584,53,98433
366,53,98438
4839,53,98439
5371,53,98443
33956,53,98444
29661,53,98445
10173,53,98446
842,53,98447
6340,53,98465
26944,53,98466
14728,53,98467
27546,53,98498
29750,53,98499
38133,53,98501
30491,53,98502
36611,53,98503
18199,53,98506
28130,53,98512
31975,53,98513
20166,53,98516
23814,53,98520
3232,53,98524
398,53,98526
324,53,98527
9983,53,98528
565,53,98530
24121,53,98531
23596,53,98532
609,53,98533
445,53,98535
211,53,98536
2129,53,98537
304,53,98538
10101,53,98541
656,53,98542
73,53,98544
2909,53,98546
1436,53,98547
2193,53,98548
11382,53,98550
508,53,98552
599,53,98555
3225,53,98557
192,53,98558
93,53,98559
142,53,98560
195,53,98562
8001,53,98563
2459,53,98564
618,53,98565
2519,53,98568
5784,53,98569
3889,53,98570
483,53,98571
797,53,98572
228,53,98575
4667,53,98576
6338,53,98577
12870,53,98579
11099,53,98580
424,53,98581
611,53,98582
124,53,98583
36630,53,98584
655,53,98585
1944,53,98586
942,53,98587
1829,53,98588
7320,53,98589
356,53,98590
3952,53,98591
1764,53,98592
1113,53,98593
2917,53,98595
6524,53,98596
21557,53,98597
2982,53,98601
200,53,98602
1017,53,98603
34232,53,98604
1225,53,98605
9027,53,98606
27899,53,98607
2871,53,98610
9133,53,98611
2704,53,98612
400,53,98613
353,53,98614
150,53,98616
1042,53,98617
457,53,98619
7123,53,98620
276,53,98621
1532,53,98624
6133,53,98625
24523,53,98626
385,53,98628
8364,53,98629
3243,53,98631
49205,53,98632
1735,53,98635
1525,53,98638
847,53,98639
4380,53,98640
5,53,98641
15696,53,98642
362,53,98643
473,53,98644
1429,53,98645
404,53,98647
3100,53,98648
895,53,98649
959,53,98650
939,53,98651
11858,53,98660
41740,53,98661
31644,53,98662
14115,53,98663
21771,53,98664
24057,53,98665
113,53,98670
21220,53,98671
6146,53,98672
404,53,98673
12029,53,98674
6713,53,98675
52893,53,98682
30832,53,98683
26968,53,98684
26217,53,98685
17385,53,98686
40977,53,98801
28719,53,98802
71,53,98811
4899,53,98812
3176,53,98813
466,53,98814
7233,53,98815
6394,53,98816
366,53,98817
258,53,98819
519,53,98821
1953,53,98822
11055,53,98823
181,53,98824
6504,53,98826
312,53,98827
2146,53,98828
564,53,98829
494,53,98830
3708,53,98831
320,53,98832
150,53,98833
239,53,98834
584,53,98836
39722,53,98837
4851,53,98840
9197,53,98841
1817,53,98843
4740,53,98844
128,53,98845
1173,53,98846
1920,53,98847
11518,53,98848
1078,53,98849
1543,53,98850
4014,53,98851
104,53,98852
23,53,98853
5863,53,98855
2464,53,98856
4082,53,98857
1521,53,98858
238,53,98859
259,53,98860
2218,53,98862
30169,53,98901
46322,53,98902
14517,53,98903
35240,53,98908
516,53,98921
5468,53,98922
1434,53,98923
689,53,98925
30239,53,98926
0,53,98929
15252,53,98930
5032,53,98932
1267,53,98933
1117,53,98934
4190,53,98935
5872,53,98936
4112,53,98937
2177,53,98938
167,53,98939
760,53,98940
919,53,98941
16973,53,98942
660,53,98943
22014,53,98944
495,53,98946
2902,53,98947
13225,53,98948
177,53,98950
13739,53,98951
2330,53,98952
6681,53,98953
6151,53,99001
4848,53,99003
18376,53,99004
8574,53,99005
11946,53,99006
641,53,99008
3947,53,99009
2776,53,99011
1064,53,99012
1785,53,99013
12480,53,99016
161,53,99017
282,53,99018
9502,53,99019
82,53,99020
9174,53,99021
8820,53,99022
529,53,99023
5232,53,99025
9042,53,99026
6101,53,99027
1289,53,99029
1032,53,99030
1137,53,99031
691,53,99032
895,53,99033
209,53,99034
1448,53,99036
12973,53,99037
87,53,99039
