zipcode,state,actual_med_income,predicted_med_income,residual,abs_residual
45390,39,41061,43510.07883,-2449.07883,2449.07883
45402,39,21038,26492.03006,-5454.03006,5454.03006
45403,39,27757,35005.08299,-7248.082988,7248.082988
45404,39,23976,35005.08299,-11029.08299,11029.08299
45405,39,27521,26492.03006,1028.96994,1028.96994
45406,39,28244,26492.03006,1751.96994,1751.96994
45410,39,30542,35005.08299,-4463.082988,4463.082988
45414,39,40670,46295.85534,-5625.855337,5625.855337
45415,39,55356,57670.76667,-2314.766667,2314.766667
45416,39,34386,26492.03006,7893.96994,7893.96994
45417,39,24623,26492.03006,-1869.03006,1869.03006
45418,39,65188,57670.76667,7517.233333,7517.233333
45419,39,66277,68283.34201,-2006.342007,2006.342007
45420,39,36365,35005.08299,1359.917012,1359.917012
45424,39,55219,57670.76667,-2451.766667,2451.766667
45426,39,37604,35005.08299,2598.917012,2598.917012
45429,39,54651,57670.76667,-3019.766667,3019.766667
45430,39,69907,68283.34201,1623.657993,1623.657993
45431,39,55797,46295.85534,9501.144663,9501.144663
45432,39,54170,57670.76667,-3500.766667,3500.766667
45433,39,79803,48717.85045,31085.14955,31085.14955
45434,39,94451,81702.10886,12748.89114,12748.89114
45439,39,37547,35005.08299,2541.917012,2541.917012
45440,39,58920,59253.44216,-333.4421642,333.4421642
45449,39,40360,35005.08299,5354.917012,5354.917012
45459,39,66046,72575.51374,-6529.513736,6529.513736
45502,39,65760,57670.76667,8089.233333,8089.233333
45503,39,44541,43510.07883,1030.92117,1030.92117
45504,39,45296,46295.85534,-999.8553371,999.8553371
45505,39,27188,35005.08299,-7817.082988,7817.082988
45506,39,31990,35005.08299,-3015.082988,3015.082988
45601,39,42526,43510.07883,-984.0788303,984.0788303
45612,39,38321,43510.07883,-5189.07883,5189.07883
45613,39,42550,48717.85045,-6167.850451,6167.850451
45614,39,41417,48717.85045,-7300.850451,7300.850451
45618,39,67917,43510.07883,24406.92117,24406.92117
45620,39,35083,48717.85045,-13634.85045,13634.85045
45621,39,26806,43510.07883,-16704.07883,16704.07883
45628,39,52905,46295.85534,6609.144663,6609.144663
45629,39,44236,48717.85045,-4481.850451,4481.850451
45630,39,22163,43510.07883,-21347.07883,21347.07883
45636,39,43438,43510.07883,-72.07883026,72.07883026
45638,39,37655,43510.07883,-5855.07883,5855.07883
45640,39,37500,48717.85045,-11217.85045,11217.85045
45644,39,49405,46295.85534,3109.144663,3109.144663
45645,39,53125,48717.85045,4407.149549,4407.149549
45646,39,82604,48717.85045,33886.14955,33886.14955
45647,39,49420,48717.85045,702.1495485,702.1495485
45648,39,41063,48717.85045,-7654.850451,7654.850451
45650,39,34904,43510.07883,-8606.07883,8606.07883
45651,39,39745,48717.85045,-8972.850451,8972.850451
45653,39,47687,48717.85045,-1030.850451,1030.850451
45654,39,25556,48717.85045,-23161.85045,23161.85045
45657,39,27176,48717.85045,-21541.85045,21541.85045
45658,39,32361,43510.07883,-11149.07883,11149.07883
45659,39,36635,48717.85045,-12082.85045,12082.85045
45660,39,34067,43510.07883,-9443.07883,9443.07883
45661,39,39545,48717.85045,-9172.850451,9172.850451
45669,39,48768,48717.85045,50.14954853,50.14954853
45671,39,33571,48717.85045,-15146.85045,15146.85045
45672,39,35990,48717.85045,-12727.85045,12727.85045
45673,39,58274,48717.85045,9556.149549,9556.149549
45674,39,35139,43510.07883,-8371.07883,8371.07883
45678,39,40066,48717.85045,-8651.850451,8651.850451
45680,39,40387,43510.07883,-3123.07883,3123.07883
45681,39,41125,43510.07883,-2385.07883,2385.07883
45684,39,47517,43510.07883,4006.92117,4006.92117
45685,39,35341,43510.07883,-8169.07883,8169.07883
45688,39,28382,48717.85045,-20335.85045,20335.85045
45692,39,33750,48717.85045,-14967.85045,14967.85045
45693,39,39889,43510.07883,-3621.07883,3621.07883
45694,39,43078,48717.85045,-5639.850451,5639.850451
45695,39,32458,43510.07883,-11052.07883,11052.07883
45696,39,57237,48717.85045,8519.149549,8519.149549
45697,39,39521,48717.85045,-9196.850451,9196.850451
45698,39,34609,43510.07883,-8901.07883,8901.07883
45701,39,29172,46295.85534,-17123.85534,17123.85534
45710,39,42135,48717.85045,-6582.850451,6582.850451
45711,39,37176,47083.97236,-9907.972357,9907.972357
45714,39,39360,43510.07883,-4150.07883,4150.07883
45715,39,42768,43510.07883,-742.0788303,742.0788303
45716,39,45357,43510.07883,1846.92117,1846.92117
45723,39,45682,43510.07883,2171.92117,2171.92117
45724,39,52301,48717.85045,3583.149549,3583.149549
45727,39,30625,43510.07883,-12885.07883,12885.07883
45729,39,59806,48717.85045,11088.14955,11088.14955
45734,39,64375,43510.07883,20864.92117,20864.92117
45735,39,41125,48717.85045,-7592.850451,7592.850451
45740,39,45833,43510.07883,2322.92117,2322.92117
45743,39,46923,48717.85045,-1794.850451,1794.850451
45744,39,48514,48717.85045,-203.8504515,203.8504515
45746,39,38493,43510.07883,-5017.07883,5017.07883
45760,39,27266,43510.07883,-16244.07883,16244.07883
45761,39,43281,43510.07883,-229.0788303,229.0788303
45764,39,30702,35005.08299,-4303.082988,4303.082988
45766,39,30161,43510.07883,-13349.07883,13349.07883
45767,39,36064,43510.07883,-7446.07883,7446.07883
45768,39,47621,48717.85045,-1096.850451,1096.850451
45769,39,34852,43510.07883,-8658.07883,8658.07883
45770,39,46146,43510.07883,2635.92117,2635.92117
45771,39,36779,48717.85045,-11938.85045,11938.85045
45772,39,33621,48717.85045,-15096.85045,15096.85045
45775,39,37321,48717.85045,-11396.85045,11396.85045
45776,39,36823,43510.07883,-6687.07883,6687.07883
45778,39,42313,47083.97236,-4770.972357,4770.972357
45779,39,38636,43510.07883,-4874.07883,4874.07883
45780,39,33892,35005.08299,-1113.082988,1113.082988
45784,39,50742,48717.85045,2024.149549,2024.149549
45788,39,45441,48717.85045,-3276.850451,3276.850451
45789,39,24137,43510.07883,-19373.07883,19373.07883
45801,39,34380,35005.08299,-625.0829876,625.0829876
45804,39,24151,35005.08299,-10854.08299,10854.08299
45805,39,47730,46295.85534,1434.144663,1434.144663
45807,39,56466,51484.22667,4981.773333,4981.773333
45808,39,41875,48717.85045,-6842.850451,6842.850451
45810,39,39559,48717.85045,-9158.850451,9158.850451
45812,39,41506,48717.85045,-7211.850451,7211.850451
45813,39,45068,48717.85045,-3649.850451,3649.850451
45814,39,52281,57670.76667,-5389.766667,5389.766667
45816,39,37292,43510.07883,-6218.07883,6218.07883
45819,39,41250,48717.85045,-7467.850451,7467.850451
45820,39,44732,43510.07883,1221.92117,1221.92117
45821,39,58468,48717.85045,9750.149549,9750.149549
45822,39,46650,43510.07883,3139.92117,3139.92117
45826,39,54643,47083.97236,7559.027643,7559.027643
45831,39,53452,48717.85045,4734.149549,4734.149549
45832,39,53165,48717.85045,4447.149549,4447.149549
45833,39,51686,48717.85045,2968.149549,2968.149549
45835,39,39607,43510.07883,-3903.07883,3903.07883
45836,39,46313,48717.85045,-2404.850451,2404.850451
45840,39,47592,46295.85534,1296.144663,1296.144663
45841,39,69107,51484.22667,17622.77333,17622.77333
45844,39,67195,48717.85045,18477.14955,18477.14955
45845,39,62625,57670.76667,4954.233333,4954.233333
45846,39,62762,48717.85045,14044.14955,14044.14955
45849,39,52891,48717.85045,4173.149549,4173.149549
45850,39,46800,51484.22667,-4684.226667,4684.226667
45851,39,39565,48717.85045,-9152.850451,9152.850451
45854,39,35000,43510.07883,-8510.07883,8510.07883
45855,39,50000,43510.07883,6489.92117,6489.92117
45856,39,54263,48717.85045,5545.149549,5545.149549
45858,39,64014,46295.85534,17718.14466,17718.14466
45860,39,70958,48717.85045,22240.14955,22240.14955
45861,39,28750,43510.07883,-14760.07883,14760.07883
45862,39,46765,43510.07883,3254.92117,3254.92117
45863,39,40000,48717.85045,-8717.850451,8717.850451
45864,39,56667,43510.07883,13156.92117,13156.92117
45865,39,65719,61723.9646,3995.035398,3995.035398
45866,39,37813,47083.97236,-9270.972357,9270.972357
45867,39,55750,51484.22667,4265.773333,4265.773333
45868,39,52500,51484.22667,1015.773333,1015.773333
45869,39,63750,51484.22667,12265.77333,12265.77333
45872,39,42536,48717.85045,-6181.850451,6181.850451
45873,39,38472,43510.07883,-5038.07883,5038.07883
45874,39,42917,43510.07883,-593.0788303,593.0788303
45875,39,62170,46295.85534,15874.14466,15874.14466
45876,39,71691,43510.07883,28180.92117,28180.92117
45877,39,53580,51484.22667,2095.773333,2095.773333
45879,39,42695,48717.85045,-6022.850451,6022.850451
45880,39,45262,48717.85045,-3455.850451,3455.850451
45881,39,53125,51484.22667,1640.773333,1640.773333
45882,39,48239,48717.85045,-478.8504515,478.8504515
45883,39,63155,48717.85045,14437.14955,14437.14955
45884,39,45741,43510.07883,2230.92117,2230.92117
45885,39,46007,48717.85045,-2710.850451,2710.850451
45886,39,48929,48717.85045,211.1495485,211.1495485
45887,39,48536,48717.85045,-181.8504515,181.8504515
45888,39,71250,43510.07883,27739.92117,27739.92117
45889,39,61420,57670.76667,3749.233333,3749.233333
45890,39,63500,48717.85045,14782.14955,14782.14955
45891,39,43877,43510.07883,366.9211697,366.9211697
45894,39,42450,43510.07883,-1060.07883,1060.07883
45895,39,53214,46295.85534,6918.144663,6918.144663
45896,39,53566,48717.85045,4848.149549,4848.149549
45898,39,50588,48717.85045,1870.149549,1870.149549
45899,39,45227,43510.07883,1716.92117,1716.92117
46001,18,43248,43510.07883,-262.0788303,262.0788303
46011,18,51570,51484.22667,85.77333333,85.77333333
46012,18,47044,43510.07883,3533.92117,3533.92117
46013,18,37752,43510.07883,-5758.07883,5758.07883
46016,18,22964,35005.08299,-12041.08299,12041.08299
46017,18,44371,43510.07883,860.9211697,860.9211697
46031,18,65583,51484.22667,14098.77333,14098.77333
46033,18,116021,93776.34667,22244.65333,22244.65333
46034,18,56653,68283.34201,-11630.34201,11630.34201
46035,18,57750,48717.85045,9032.149549,9032.149549
46036,18,40979,43510.07883,-2531.07883,2531.07883
46037,18,99707,93776.34667,5930.653333,5930.653333
46038,18,75320,68283.34201,7036.657993,7036.657993
46039,18,62344,48717.85045,13626.14955,13626.14955
46041,18,46281,48717.85045,-2436.850451,2436.850451
46045,18,75875,43510.07883,32364.92117,32364.92117
46048,18,52330,48717.85045,3612.149549,3612.149549
46049,18,57500,51484.22667,6015.773333,6015.773333
46050,18,57935,51484.22667,6450.773333,6450.773333
46051,18,59779,51484.22667,8294.773333,8294.773333
46052,18,47922,51484.22667,-3562.226667,3562.226667
46056,18,49063,51484.22667,-2421.226667,2421.226667
46057,18,65586,48717.85045,16868.14955,16868.14955
46058,18,54474,51484.22667,2989.773333,2989.773333
46062,18,76085,81702.10886,-5617.108861,5617.108861
46063,18,32292,43510.07883,-11218.07883,11218.07883
46065,18,66739,51484.22667,15254.77333,15254.77333
46068,18,52169,57670.76667,-5501.766667,5501.766667
46069,18,49496,51484.22667,-1988.226667,1988.226667
46071,18,66961,51484.22667,15476.77333,15476.77333
46072,18,50995,51484.22667,-489.2266667,489.2266667
46074,18,94293,93776.34667,516.6533333,516.6533333
46075,18,64606,68283.34201,-3677.342007,3677.342007
46077,18,107301,124538.9524,-17237.95238,17237.95238
46103,18,84375,47083.97236,37291.02764,37291.02764
46104,18,51739,51484.22667,254.7733333,254.7733333
46105,18,50341,51484.22667,-1143.226667,1143.226667
46106,18,74663,68283.34201,6379.657993,6379.657993
46110,18,66023,51484.22667,14538.77333,14538.77333
46111,18,25357,47083.97236,-21726.97236,21726.97236
46112,18,75738,68283.34201,7454.657993,7454.657993
46113,18,63480,57670.76667,5809.233333,5809.233333
46115,18,51424,48717.85045,2706.149549,2706.149549
46117,18,46190,51484.22667,-5294.226667,5294.226667
46118,18,56912,57670.76667,-758.7666667,758.7666667
46120,18,44538,43510.07883,1027.92117,1027.92117
46121,18,55995,57670.76667,-1675.766667,1675.766667
46122,18,63000,57670.76667,5329.233333,5329.233333
46123,18,73760,68283.34201,5476.657993,5476.657993
46124,18,43172,48717.85045,-5545.850451,5545.850451
46125,18,29688,43510.07883,-13822.07883,13822.07883
46126,18,62619,51484.22667,11134.77333,11134.77333
46130,18,52460,57670.76667,-5210.766667,5210.766667
46131,18,51799,51484.22667,314.7733333,314.7733333
46133,18,39764,43510.07883,-3746.07883,3746.07883
46135,18,46754,48717.85045,-1963.850451,1963.850451
46140,18,57821,57670.76667,150.2333333,150.2333333
46142,18,68116,57670.76667,10445.23333,10445.23333
46144,18,71250,43510.07883,27739.92117,27739.92117
46146,18,110288,43510.07883,66777.92117,66777.92117
46147,18,56542,57670.76667,-1128.766667,1128.766667
46148,18,46305,51484.22667,-5179.226667,5179.226667
46149,18,65536,68283.34201,-2747.342007,2747.342007
46150,18,71563,43510.07883,28052.92117,28052.92117
46151,18,50314,51484.22667,-1170.226667,1170.226667
46155,18,84500,43510.07883,40989.92117,40989.92117
46156,18,47835,43510.07883,4324.92117,4324.92117
46157,18,59875,57670.76667,2204.233333,2204.233333
46158,18,59243,57670.76667,1572.233333,1572.233333
46161,18,55531,51484.22667,4046.773333,4046.773333
46162,18,75179,57670.76667,17508.23333,17508.23333
46163,18,71441,68283.34201,3157.657993,3157.657993
46165,18,58528,57670.76667,857.2333333,857.2333333
46166,18,45521,48717.85045,-3196.850451,3196.850451
46167,18,75000,68283.34201,6716.657993,6716.657993
46168,18,61181,57670.76667,3510.233333,3510.233333
46172,18,50843,48717.85045,2125.149549,2125.149549
46173,18,43793,48717.85045,-4924.850451,4924.850451
46175,18,48688,48717.85045,-29.85045147,29.85045147
46176,18,45812,48717.85045,-2905.850451,2905.850451
46180,18,51250,51484.22667,-234.2266667,234.2266667
46182,18,57819,51484.22667,6334.773333,6334.773333
46202,18,31698,26492.03006,5205.96994,5205.96994
46203,18,30481,35005.08299,-4524.082988,4524.082988
46204,18,39826,52754.76619,-12928.76619,12928.76619
46205,18,36429,46295.85534,-9866.855337,9866.855337
46208,18,31999,26492.03006,5506.96994,5506.96994
46214,18,41095,46295.85534,-5200.855337,5200.855337
46216,18,44479,57670.76667,-13191.76667,13191.76667
46217,18,60254,68283.34201,-8029.342007,8029.342007
46218,18,25666,26492.03006,-826.0300601,826.0300601
46220,18,62063,68283.34201,-6220.342007,6220.342007
46221,18,48294,48717.85045,-423.8504515,423.8504515
46224,18,30660,35005.08299,-4345.082988,4345.082988
46226,18,34368,35005.08299,-637.0829876,637.0829876
46228,18,58208,68283.34201,-10075.34201,10075.34201
46229,18,44626,46295.85534,-1669.855337,1669.855337
46231,18,63340,57670.76667,5669.233333,5669.233333
46234,18,66186,68283.34201,-2097.342007,2097.342007
46235,18,36213,35005.08299,1207.917012,1207.917012
46236,18,80833,93776.34667,-12943.34667,12943.34667
46237,18,57266,57670.76667,-404.7666667,404.7666667
46239,18,67494,68283.34201,-789.3420074,789.3420074
46241,18,34600,35005.08299,-405.0829876,405.0829876
46250,18,53568,52754.76619,813.2338129,813.2338129
46254,18,40046,46295.85534,-6249.855337,6249.855337
46256,18,71759,68283.34201,3475.657993,3475.657993
46259,18,85700,93776.34667,-8076.346667,8076.346667
46268,18,41718,57670.76667,-15952.76667,15952.76667
46278,18,106738,93776.34667,12961.65333,12961.65333
46280,18,61230,59253.44216,1976.557836,1976.557836
46290,18,151557,93776.34667,57780.65333,57780.65333
46301,18,69896,67119.72857,2776.271429,2776.271429
46303,18,57960,57670.76667,289.2333333,289.2333333
46304,18,69149,59253.44216,9895.557836,9895.557836
46311,18,76034,72575.51374,3458.486264,3458.486264
46312,18,27583,35005.08299,-7422.082988,7422.082988
46319,18,53826,46295.85534,7530.144663,7530.144663
46320,18,26763,26492.03006,270.9699399,270.9699399
46321,18,72583,72575.51374,7.486263736,7.486263736
46323,18,45478,35005.08299,10472.91701,10472.91701
46324,18,42421,35005.08299,7415.917012,7415.917012
46327,18,30275,35005.08299,-4730.082988,4730.082988
46340,18,75587,51484.22667,24102.77333,24102.77333
46341,18,60725,59253.44216,1471.557836,1471.557836
46342,18,55855,46295.85534,9559.144663,9559.144663
46345,18,48125,43510.07883,4614.92117,4614.92117
46347,18,64912,59253.44216,5658.557836,5658.557836
46348,18,65375,51484.22667,13890.77333,13890.77333
46349,18,52217,51484.22667,732.7733333,732.7733333
46350,18,48132,51484.22667,-3352.226667,3352.226667
46356,18,64002,59253.44216,4748.557836,4748.557836
46368,18,54264,46295.85534,7968.144663,7968.144663
46371,18,68962,51484.22667,17477.77333,17477.77333
46373,18,95733,81702.10886,14030.89114,14030.89114
46374,18,30298,51484.22667,-21186.22667,21186.22667
46376,18,39250,47083.97236,-7833.972357,7833.972357
46381,18,57885,47083.97236,10801.02764,10801.02764
46382,18,69727,51484.22667,18242.77333,18242.77333
46383,18,55374,59253.44216,-3879.442164,3879.442164
46385,18,68473,68283.34201,189.6579926,189.6579926
46390,18,64881,51484.22667,13396.77333,13396.77333
46391,18,68448,57670.76667,10777.23333,10777.23333
46394,18,48580,35005.08299,13574.91701,13574.91701
46402,18,16497,26492.03006,-9995.03006,9995.03006
46403,18,32069,35005.08299,-2936.082988,2936.082988
46405,18,39908,48717.85045,-8809.850451,8809.850451
46406,18,30826,26492.03006,4333.96994,4333.96994
46408,18,35153,35005.08299,147.9170124,147.9170124
46410,18,48865,46295.85534,2569.144663,2569.144663
46502,18,63561,43510.07883,20050.92117,20050.92117
46504,18,43679,48717.85045,-5038.850451,5038.850451
46506,18,46618,48717.85045,-2099.850451,2099.850451
46507,18,50992,51484.22667,-492.2266667,492.2266667
46508,18,65417,43510.07883,21906.92117,21906.92117
46510,18,64352,48717.85045,15634.14955,15634.14955
46511,18,53281,47083.97236,6197.027643,6197.027643
46514,18,44390,46295.85534,-1905.855337,1905.855337
46516,18,35670,35005.08299,664.9170124,664.9170124
46517,18,41247,48717.85045,-7470.850451,7470.850451
46526,18,47863,51484.22667,-3621.226667,3621.226667
46531,18,53375,48717.85045,4657.149549,4657.149549
46532,18,48688,43510.07883,5177.92117,5177.92117
46536,18,40755,51484.22667,-10729.22667,10729.22667
46537,18,42500,43510.07883,-1010.07883,1010.07883
46538,18,51711,51484.22667,226.7733333,226.7733333
46539,18,46920,48717.85045,-1797.850451,1797.850451
46540,18,55424,51484.22667,3939.773333,3939.773333
46542,18,51090,48717.85045,2372.149549,2372.149549
46543,18,64667,51484.22667,13182.77333,13182.77333
46544,18,41927,43510.07883,-1583.07883,1583.07883
46545,18,34995,35005.08299,-10.08298755,10.08298755
46550,18,49720,48717.85045,1002.149549,1002.149549
46552,18,55701,51484.22667,4216.773333,4216.773333
46554,18,48273,51484.22667,-3211.226667,3211.226667
46555,18,47118,43510.07883,3607.92117,3607.92117
46563,18,45000,48717.85045,-3717.850451,3717.850451
46565,18,48634,48717.85045,-83.85045147,83.85045147
46567,18,59181,51484.22667,7696.773333,7696.773333
46570,18,41635,48717.85045,-7082.850451,7082.850451
46571,18,47933,48717.85045,-784.8504515,784.8504515
46573,18,50542,51484.22667,-942.2266667,942.2266667
46574,18,45515,51484.22667,-5969.226667,5969.226667
46580,18,45297,51484.22667,-6187.226667,6187.226667
46582,18,54755,51484.22667,3270.773333,3270.773333
46590,18,54750,57670.76667,-2920.766667,2920.766667
46595,18,34091,43510.07883,-9419.07883,9419.07883
46601,18,16806,26492.03006,-9686.03006,9686.03006
46613,18,28777,35005.08299,-6228.082988,6228.082988
46614,18,47569,46295.85534,1273.144663,1273.144663
46615,18,39333,35005.08299,4327.917012,4327.917012
46617,18,48726,46295.85534,2430.144663,2430.144663
46619,18,35858,35005.08299,852.9170124,852.9170124
46628,18,41005,35005.08299,5999.917012,5999.917012
46635,18,62573,51484.22667,11088.77333,11088.77333
46637,18,45857,46295.85534,-438.8553371,438.8553371
46701,18,47272,48717.85045,-1445.850451,1445.850451
46702,18,43059,43510.07883,-451.0788303,451.0788303
46703,18,46909,46295.85534,613.1446629,613.1446629
46704,18,31089,43510.07883,-12421.07883,12421.07883
46705,18,43977,48717.85045,-4740.850451,4740.850451
46706,18,48743,51484.22667,-2741.226667,2741.226667
46710,18,55902,51484.22667,4417.773333,4417.773333
46711,18,41559,43510.07883,-1951.07883,1951.07883
46714,18,46298,43510.07883,2787.92117,2787.92117
46721,18,44120,48717.85045,-4597.850451,4597.850451
46723,18,58016,51484.22667,6531.773333,6531.773333
46725,18,51802,51484.22667,317.7733333,317.7733333
46730,18,34297,51484.22667,-17187.22667,17187.22667
46731,18,52313,57670.76667,-5357.766667,5357.766667
46733,18,49288,48717.85045,570.1495485,570.1495485
46737,18,51696,51484.22667,211.7733333,211.7733333
46740,18,43955,43510.07883,444.9211697,444.9211697
46741,18,53549,48717.85045,4831.149549,4831.149549
46742,18,52625,51484.22667,1140.773333,1140.773333
46745,18,70000,51484.22667,18515.77333,18515.77333
46746,18,45948,48717.85045,-2769.850451,2769.850451
46747,18,45792,51484.22667,-5692.226667,5692.226667
46748,18,70045,68283.34201,1761.657993,1761.657993
46750,18,44853,43510.07883,1342.92117,1342.92117
46755,18,44872,48717.85045,-3845.850451,3845.850451
46759,18,36763,48717.85045,-11954.85045,11954.85045
46760,18,46548,48717.85045,-2169.850451,2169.850451
46761,18,42937,48717.85045,-5780.850451,5780.850451
46764,18,44868,51484.22667,-6616.226667,6616.226667
46766,18,32422,43510.07883,-11088.07883,11088.07883
46767,18,43340,48717.85045,-5377.850451,5377.850451
46772,18,47059,48717.85045,-1658.850451,1658.850451
46773,18,50144,48717.85045,1426.149549,1426.149549
46774,18,51715,51484.22667,230.7733333,230.7733333
46776,18,45478,43510.07883,1967.92117,1967.92117
46777,18,47120,51484.22667,-4364.226667,4364.226667
46779,18,45625,43510.07883,2114.92117,2114.92117
46781,18,45875,43510.07883,2364.92117,2364.92117
46783,18,76536,68283.34201,8252.657993,8252.657993
46784,18,49120,51484.22667,-2364.226667,2364.226667
46785,18,58448,51484.22667,6963.773333,6963.773333
46787,18,54000,48717.85045,5282.149549,5282.149549
46788,18,55191,57670.76667,-2479.766667,2479.766667
46794,18,45341,48717.85045,-3376.850451,3376.850451
46795,18,51368,51484.22667,-116.2266667,116.2266667
46797,18,59673,51484.22667,8188.773333,8188.773333
46798,18,68313,51484.22667,16828.77333,16828.77333
46799,18,51667,47083.97236,4583.027643,4583.027643
46802,18,26558,26492.03006,65.96993988,65.96993988
46803,18,21790,26492.03006,-4702.03006,4702.03006
46804,18,62367,68283.34201,-5916.342007,5916.342007
46805,18,34692,35005.08299,-313.0829876,313.0829876
46806,18,27640,35005.08299,-7365.082988,7365.082988
46807,18,43131,35005.08299,8125.917012,8125.917012
46808,18,39452,35005.08299,4446.917012,4446.917012
46809,18,36020,35005.08299,1014.917012,1014.917012
46814,18,113338,93776.34667,19561.65333,19561.65333
46815,18,56669,46295.85534,10373.14466,10373.14466
46819,18,46016,43510.07883,2505.92117,2505.92117
46825,18,51069,46295.85534,4773.144663,4773.144663
46835,18,56960,51484.22667,5475.773333,5475.773333
46845,18,83284,93776.34667,-10492.34667,10492.34667
46901,18,37072,43510.07883,-6438.07883,6438.07883
46910,18,40056,48717.85045,-8661.850451,8661.850451
46913,18,55114,51484.22667,3629.773333,3629.773333
46914,18,48917,43510.07883,5406.92117,5406.92117
46915,18,40956,51484.22667,-10528.22667,10528.22667
46917,18,51875,43510.07883,8364.92117,8364.92117
46919,18,48633,48717.85045,-84.85045147,84.85045147
46920,18,59906,51484.22667,8421.773333,8421.773333
46923,18,48000,48717.85045,-717.8504515,717.8504515
46926,18,50982,48717.85045,2264.149549,2264.149549
46928,18,47936,43510.07883,4425.92117,4425.92117
46929,18,50254,48717.85045,1536.149549,1536.149549
46930,18,44375,43510.07883,864.9211697,864.9211697
46931,18,48750,43510.07883,5239.92117,5239.92117
46933,18,41947,48717.85045,-6770.850451,6770.850451
46936,18,58056,57670.76667,385.2333333,385.2333333
46938,18,44701,43510.07883,1190.92117,1190.92117
46939,18,41081,43510.07883,-2429.07883,2429.07883
46940,18,55766,43510.07883,12255.92117,12255.92117
46941,18,41042,48717.85045,-7675.850451,7675.850451
46943,18,30893,48717.85045,-17824.85045,17824.85045
46946,18,29167,43510.07883,-14343.07883,14343.07883
46947,18,38946,48717.85045,-9771.850451,9771.850451
46950,18,53850,51484.22667,2365.773333,2365.773333
46951,18,36713,48717.85045,-12004.85045,12004.85045
46952,18,39296,43510.07883,-4214.07883,4214.07883
46953,18,34356,43510.07883,-9154.07883,9154.07883
46957,18,40694,43510.07883,-2816.07883,2816.07883
46958,18,51328,43510.07883,7817.92117,7817.92117
46959,18,50917,43510.07883,7406.92117,7406.92117
46960,18,41964,48717.85045,-6753.850451,6753.850451
46961,18,36125,43510.07883,-7385.07883,7385.07883
46962,18,46118,43510.07883,2607.92117,2607.92117
46967,18,25500,43510.07883,-18010.07883,18010.07883
46968,18,28036,43510.07883,-15474.07883,15474.07883
46970,18,38625,43510.07883,-4885.07883,4885.07883
46974,18,53226,43510.07883,9715.92117,9715.92117
46975,18,40514,43510.07883,-2996.07883,2996.07883
46978,18,49033,48717.85045,315.1495485,315.1495485
46979,18,70036,57670.76667,12365.23333,12365.23333
46985,18,46328,48717.85045,-2389.850451,2389.850451
46986,18,48542,51484.22667,-2942.226667,2942.226667
46988,18,50402,48717.85045,1684.149549,1684.149549
46989,18,52708,51484.22667,1223.773333,1223.773333
46990,18,54005,51484.22667,2520.773333,2520.773333
46991,18,53370,48717.85045,4652.149549,4652.149549
46992,18,43091,43510.07883,-419.0788303,419.0788303
46994,18,45852,51484.22667,-5632.226667,5632.226667
46996,18,45412,43510.07883,1901.92117,1901.92117
47001,18,48116,51484.22667,-3368.226667,3368.226667
47006,18,63854,57670.76667,6183.233333,6183.233333
47010,18,61464,48717.85045,12746.14955,12746.14955
47011,18,63629,51484.22667,12144.77333,12144.77333
47012,18,49274,48717.85045,556.1495485,556.1495485
47016,18,45865,47083.97236,-1218.972357,1218.972357
47017,18,30536,48717.85045,-18181.85045,18181.85045
47020,18,40972,48717.85045,-7745.850451,7745.850451
47022,18,74500,68283.34201,6216.657993,6216.657993
47025,18,58684,57670.76667,1013.233333,1013.233333
47030,18,41223,48717.85045,-7494.850451,7494.850451
47031,18,39146,51484.22667,-12338.22667,12338.22667
47032,18,51114,51484.22667,-370.2266667,370.2266667
47034,18,32000,43510.07883,-11510.07883,11510.07883
47036,18,63571,51484.22667,12086.77333,12086.77333
47037,18,43125,48717.85045,-5592.850451,5592.850451
47038,18,46653,47083.97236,-430.9723566,430.9723566
47040,18,49303,43510.07883,5792.92117,5792.92117
47041,18,64265,51484.22667,12780.77333,12780.77333
47042,18,44590,48717.85045,-4127.850451,4127.850451
47043,18,37572,43510.07883,-5938.07883,5938.07883
47060,18,67827,57670.76667,10156.23333,10156.23333
47102,18,39816,48717.85045,-8901.850451,8901.850451
47108,18,37955,48717.85045,-10762.85045,10762.85045
47110,18,15859,43111.15718,-27252.15718,27252.15718
47111,18,52252,57670.76667,-5418.766667,5418.766667
47112,18,47745,51484.22667,-3739.226667,3739.226667
47115,18,50347,48717.85045,1629.149549,1629.149549
47116,18,31042,43510.07883,-12468.07883,12468.07883
47119,18,80434,68283.34201,12150.65799,12150.65799
47120,18,36528,48717.85045,-12189.85045,12189.85045
47123,18,39853,36514.2066,3338.793399,3338.793399
47125,18,44508,43510.07883,997.9211697,997.9211697
47126,18,62432,51484.22667,10947.77333,10947.77333
47129,18,41607,35005.08299,6601.917012,6601.917012
47130,18,49107,46295.85534,2811.144663,2811.144663
47135,18,47396,43111.15718,4284.842825,4284.842825
47137,18,47639,36514.2066,11124.7934,11124.7934
47138,18,48447,48717.85045,-270.8504515,270.8504515
47141,18,44400,51484.22667,-7084.226667,7084.226667
47142,18,40500,36514.2066,3985.793399,3985.793399
47145,18,48777,43510.07883,5266.92117,5266.92117
47147,18,37500,48717.85045,-11217.85045,11217.85045
