zip,com_elecrate,ind_elecrate,res_elecrate
40456,5.783,4.519,6.029
40461,5.783,4.519,6.029
40464,5.783,4.519,6.029
40468,5.783,4.519,6.029
40472,5.783,4.519,6.029
40475,5.783,4.519,6.029
40484,5.783,4.519,6.029
40489,5.783,4.519,6.029
40502,5.783,4.519,6.029
40503,5.783,4.519,6.029
40504,5.783,4.519,6.029
40505,5.783,4.519,6.029
40506,5.783,4.519,6.029
40507,5.783,4.519,6.029
40508,5.783,4.519,6.029
40509,5.783,4.519,6.029
40510,5.783,4.519,6.029
40511,5.783,4.519,6.029
40513,5.783,4.519,6.029
40514,5.783,4.519,6.029
40515,5.783,4.519,6.029
40516,5.783,4.519,6.029
40517,5.783,4.519,6.029
40601,5.783,4.519,6.029
40701,5.783,4.519,6.029
40729,5.783,4.519,6.029
40734,5.783,4.519,6.029
40737,5.783,4.519,6.029
40740,5.783,4.519,6.029
40741,5.783,4.519,6.029
40744,5.783,4.519,6.029
40759,5.783,4.519,6.029
40769,5.783,4.519,6.029
40771,5.783,4.519,6.029
40803,6.759,4.247,6.498
40806,5.783,4.519,6.029
40808,6.759,4.247,6.498
40810,5.783,4.519,6.029
40813,5.783,4.519,6.029
40815,5.783,4.519,6.029
40816,6.759,4.247,6.498
40818,5.783,4.519,6.029
40819,5.783,4.519,6.029
40820,5.783,4.519,6.029
40823,5.783,4.519,6.029
40824,5.783,4.519,6.029
40826,5.934,4.141666667,6.126333333
40827,6.271,4.383,6.2635
40828,5.783,4.519,6.029
40830,5.783,4.519,6.029
40831,5.783,4.519,6.029
40840,6.271,4.383,6.2635
40843,5.783,4.519,6.029
40844,6.759,4.247,6.498
40845,5.783,4.519,6.029
40847,5.783,4.519,6.029
40854,5.783,4.519,6.029
40855,5.783,4.519,6.029
40856,5.783,4.519,6.029
40858,6.759,4.247,6.498
40862,6.271,4.383,6.2635
40863,5.783,4.519,6.029
40868,6.759,4.247,6.498
40870,5.783,4.519,6.029
40873,5.783,4.519,6.029
40874,6.271,4.383,6.2635
40902,5.783,4.519,6.029
40903,5.783,4.519,6.029
40913,6.271,4.383,6.2635
40915,5.783,4.519,6.029
40921,5.783,4.519,6.029
40927,5.783,4.519,6.029
40935,5.783,4.519,6.029
40939,5.783,4.519,6.029
40940,5.783,4.519,6.029
40958,5.783,4.519,6.029
40962,6.271,4.383,6.2635
40965,5.783,4.519,6.029
40972,6.759,4.247,6.498
40977,5.783,4.519,6.029
40979,6.759,4.247,6.498
40982,5.783,4.519,6.029
40988,5.783,4.519,6.029
40997,5.783,4.519,6.029
41001,5.863,5.125,6.479
41002,7.0755,5.36,7.748
41003,5.783,4.519,6.029
41004,5.783,4.519,6.029
41005,5.863,5.125,6.479
41006,7.0755,5.36,7.748
41007,7.1155,5.663,7.973
41008,5.783,4.519,6.029
41010,5.783,4.519,6.029
41011,7.1155,5.663,7.973
41014,5.863,5.125,6.479
41015,5.863,5.125,6.479
41016,7.1155,5.663,7.973
41017,7.1155,5.663,7.973
41018,5.863,5.125,6.479
41030,5.863,5.125,6.479
41031,5.783,4.519,6.029
41033,5.863,5.125,6.479
41034,7.0755,5.36,7.748
41035,5.823,4.822,6.254
41039,5.783,4.519,6.029
41040,5.783,4.519,6.029
41041,5.783,4.519,6.029
41042,5.863,5.125,6.479
41043,7.0755,5.36,7.748
41044,5.783,4.519,6.029
41045,5.783,4.519,6.029
41046,5.783,4.519,6.029
41048,7.1155,5.663,7.973
41051,5.863,5.125,6.479
41052,5.783,4.519,6.029
41055,5.783,4.519,6.029
41056,7.013666667,5.283,8.067
41059,7.1155,5.663,7.973
41063,5.863,5.125,6.479
41064,5.783,4.519,6.029
41071,7.1155,5.663,7.973
41073,7.1155,5.663,7.973
41074,7.1155,5.663,7.973
41075,7.1155,5.663,7.973
41076,7.1155,5.663,7.973
41080,7.1155,5.663,7.973
41083,5.783,4.519,6.029
41085,5.863,5.125,6.479
41086,5.783,4.519,6.029
41091,5.863,5.125,6.479
41092,5.863,5.125,6.479
41094,5.863,5.125,6.479
41095,5.783,4.519,6.029
41098,5.783,4.519,6.029
41099,5.863,5.125,6.479
41101,6.5695,4.3025,7.0115
41102,6.759,4.247,6.498
41124,6.759,4.247,6.498
41129,6.0095,3.953,6.175
41132,6.759,4.247,6.498
41135,6.759,4.247,6.498
41139,6.759,4.247,6.498
41141,6.38,4.358,7.525
41143,6.759,4.247,6.498
41144,6.5695,4.3025,7.0115
41146,6.759,4.247,6.498
41164,6.759,4.247,6.498
41166,6.5695,4.3025,7.0115
41168,6.759,4.247,6.498
41169,6.5695,4.3025,7.0115
41171,6.759,4.247,6.498
41174,6.5695,4.3025,7.0115
41175,6.5695,4.3025,7.0115
41179,6.676333333,4.578,7.576
41180,6.759,4.247,6.498
41183,6.5695,4.3025,7.0115
41201,6.759,4.247,6.498
41203,6.759,4.247,6.498
41204,6.759,4.247,6.498
41214,6.759,4.247,6.498
41216,6.759,4.247,6.498
41222,6.759,4.247,6.498
41224,6.0095,3.953,6.175
41230,6.0095,3.953,6.175
41231,6.0095,3.953,6.175
41232,6.759,4.247,6.498
41234,6.759,4.247,6.498
41238,6.759,4.247,6.498
41240,6.759,4.247,6.498
41250,6.759,4.247,6.498
41254,6.759,4.247,6.498
41256,6.759,4.247,6.498
41260,6.759,4.247,6.498
41262,6.759,4.247,6.498
41263,6.759,4.247,6.498
41264,6.759,4.247,6.498
41265,6.759,4.247,6.498
41267,6.0095,3.953,6.175
41271,6.759,4.247,6.498
41274,6.759,4.247,6.498
41310,6.759,4.247,6.498
41311,5.783,4.519,6.029
41314,6.759,4.247,6.498
41317,6.759,4.247,6.498
41339,6.759,4.247,6.498
41348,6.759,4.247,6.498
41364,6.759,4.247,6.498
41366,6.759,4.247,6.498
41367,6.759,4.247,6.498
41390,6.759,4.247,6.498
41465,6.759,4.247,6.498
41472,6.759,4.247,6.498
41501,6.759,4.247,6.498
41503,6.0095,3.953,6.175
41512,6.0095,3.953,6.175
41513,6.759,4.247,6.498
41514,6.0095,3.953,6.175
41517,6.0095,3.953,6.175
41519,6.759,4.247,6.498
41522,6.0095,3.953,6.175
41524,6.759,4.247,6.498
41527,6.759,4.247,6.498
41528,6.0095,3.953,6.175
41531,6.759,4.247,6.498
41534,6.759,4.247,6.498
41535,6.759,4.247,6.498
41537,6.0095,3.953,6.175
41539,6.759,4.247,6.498
41540,6.0095,3.953,6.175
41543,6.759,4.247,6.498
41544,6.0095,3.953,6.175
41547,6.0095,3.953,6.175
41548,6.0095,3.953,6.175
41553,6.0095,3.953,6.175
41554,6.759,4.247,6.498
41555,6.759,4.247,6.498
41557,6.759,4.247,6.498
41558,6.759,4.247,6.498
41559,6.759,4.247,6.498
41560,6.759,4.247,6.498
41562,6.759,4.247,6.498
41563,6.0095,3.953,6.175
41564,6.759,4.247,6.498
41566,6.0095,3.953,6.175
41567,6.759,4.247,6.498
41568,6.0095,3.953,6.175
41571,6.759,4.247,6.498
41572,6.759,4.247,6.498
41601,6.759,4.247,6.498
41602,6.759,4.247,6.498
41603,6.759,4.247,6.498
41604,6.759,4.247,6.498
41605,6.759,4.247,6.498
41606,6.759,4.247,6.498
41607,6.759,4.247,6.498
41612,6.759,4.247,6.498
41615,6.759,4.247,6.498
41616,6.759,4.247,6.498
41619,6.759,4.247,6.498
41621,6.759,4.247,6.498
41622,6.759,4.247,6.498
41630,6.759,4.247,6.498
41631,6.759,4.247,6.498
41632,6.759,4.247,6.498
41635,6.759,4.247,6.498
41636,6.759,4.247,6.498
41640,6.759,4.247,6.498
41642,6.759,4.247,6.498
41643,6.759,4.247,6.498
41645,6.759,4.247,6.498
41647,6.759,4.247,6.498
41649,6.759,4.247,6.498
41650,6.759,4.247,6.498
41653,6.759,4.247,6.498
41655,6.759,4.247,6.498
41659,6.759,4.247,6.498
41660,6.759,4.247,6.498
41663,6.759,4.247,6.498
41666,6.759,4.247,6.498
41667,6.759,4.247,6.498
41669,6.759,4.247,6.498
41701,6.759,4.247,6.498
41712,6.759,4.247,6.498
41714,6.759,4.247,6.498
41719,6.759,4.247,6.498
41721,6.759,4.247,6.498
41722,6.759,4.247,6.498
41723,6.759,4.247,6.498
41725,6.759,4.247,6.498
41727,6.759,4.247,6.498
41729,6.759,4.247,6.498
41731,6.759,4.247,6.498
41735,6.759,4.247,6.498
41736,6.759,4.247,6.498
41739,6.759,4.247,6.498
41740,6.759,4.247,6.498
41745,6.759,4.247,6.498
41746,6.759,4.247,6.498
41749,6.759,4.247,6.498
41751,6.759,4.247,6.498
41754,6.759,4.247,6.498
41759,6.759,4.247,6.498
41760,6.759,4.247,6.498
41762,6.759,4.247,6.498
41763,6.759,4.247,6.498
41764,6.759,4.247,6.498
41766,6.759,4.247,6.498
41772,6.759,4.247,6.498
41773,6.759,4.247,6.498
41774,6.759,4.247,6.498
41775,6.759,4.247,6.498
41776,6.759,4.247,6.498
41777,6.759,4.247,6.498
41804,6.759,4.247,6.498
41810,6.759,4.247,6.498
41812,6.759,4.247,6.498
41815,6.759,4.247,6.498
41817,6.759,4.247,6.498
41819,6.759,4.247,6.498
41821,6.759,4.247,6.498
41822,6.759,4.247,6.498
41824,6.759,4.247,6.498
41825,6.759,4.247,6.498
41826,6.759,4.247,6.498
41828,6.759,4.247,6.498
41831,6.759,4.247,6.498
41832,6.759,4.247,6.498
41833,6.759,4.247,6.498
41834,6.759,4.247,6.498
41835,6.759,4.247,6.498
41836,6.759,4.247,6.498
41837,6.0095,3.953,6.175
41838,6.759,4.247,6.498
41839,6.759,4.247,6.498
41840,6.759,4.247,6.498
41843,6.759,4.247,6.498
41844,6.759,4.247,6.498
41845,6.759,4.247,6.498
41847,6.759,4.247,6.498
41855,6.759,4.247,6.498
41858,6.759,4.247,6.498
41859,6.759,4.247,6.498
41861,6.759,4.247,6.498
41862,6.759,4.247,6.498
42001,6.063,4.221,6.6465
42022,5.783,4.519,6.029
42023,5.7195,4.3455,6.4965
42024,5.783,4.519,6.029
42031,5.7195,4.3455,6.4965
42032,5.7195,4.3455,6.4965
42038,5.783,4.519,6.029
42041,5.783,4.519,6.029
42050,5.656,4.172,6.964
42053,5.783,4.519,6.029
42055,5.783,4.519,6.029
42056,5.783,4.519,6.029
42064,5.783,4.519,6.029
42078,5.783,4.519,6.029
42083,5.783,4.519,6.029
42086,5.783,4.519,6.029
42087,5.927333333,4.204666667,6.752333333
42127,5.783,4.519,6.029
42141,5.783,4.519,6.029
42160,5.783,4.519,6.029
42171,5.783,4.519,6.029
42210,5.783,4.519,6.029
42215,5.783,4.519,6.029
42217,5.783,4.519,6.029
42259,5.783,4.519,6.029
42301,6.455,4.835,7.499
42320,5.783,4.519,6.029
42321,5.783,4.519,6.029
42323,5.783,4.519,6.029
42324,5.783,4.519,6.029
42325,5.783,4.519,6.029
42326,5.783,4.519,6.029
42327,5.783,4.519,6.029
42328,5.783,4.519,6.029
42330,5.783,4.519,6.029
42337,5.783,4.519,6.029
42344,5.783,4.519,6.029
42345,5.783,4.519,6.029
42347,5.783,4.519,6.029
42350,5.783,4.519,6.029
42352,5.783,4.519,6.029
42354,5.783,4.519,6.029
42355,7.127,5.151,8.969
42367,5.783,4.519,6.029
42369,5.783,4.519,6.029
42371,5.783,4.519,6.029
42372,5.783,4.519,6.029
42404,5.783,4.519,6.029
42406,5.783,4.519,6.029
42408,5.783,4.519,6.029
42409,5.783,4.519,6.029
42410,5.783,4.519,6.029
42411,5.783,4.519,6.029
42413,5.783,4.519,6.029
42420,6.455,4.835,7.499
42431,5.783,4.519,6.029
42436,5.783,4.519,6.029
42437,6.749666667,4.777666667,7.57
42441,5.783,4.519,6.029
42442,5.783,4.519,6.029
42445,5.783,4.519,6.029
42450,5.783,4.519,6.029
42451,7.127,5.151,8.969
42452,5.783,4.519,6.029
42453,5.783,4.519,6.029
42455,5.783,4.519,6.029
42456,5.783,4.519,6.029
42459,6.561,4.591,6.8705
42461,6.455,4.835,7.499
42462,6.455,4.835,7.499
42464,5.783,4.519,6.029
42501,5.783,4.519,6.029
42503,5.783,4.519,6.029
42518,5.783,4.519,6.029
42519,5.783,4.519,6.029
42533,5.783,4.519,6.029
42539,5.783,4.519,6.029
42541,5.783,4.519,6.029
42553,5.783,4.519,6.029
42566,5.783,4.519,6.029
42567,5.783,4.519,6.029
42629,5.783,4.519,6.029
42635,5.783,4.519,6.029
42638,5.783,4.519,6.029
42642,5.783,4.519,6.029
42647,5.783,4.519,6.029
42649,5.783,4.519,6.029
42653,5.783,4.519,6.029
42701,5.9275,4.4435,6.3935
42712,5.783,4.519,6.029
42713,5.783,4.519,6.029
42716,5.783,4.519,6.029
42718,5.783,4.519,6.029
42721,5.783,4.519,6.029
42722,5.783,4.519,6.029
42724,5.783,4.519,6.029
42726,5.783,4.519,6.029
42728,5.783,4.519,6.029
42729,5.783,4.519,6.029
42732,5.783,4.519,6.029
42740,5.783,4.519,6.029
42743,5.783,4.519,6.029
42746,5.783,4.519,6.029
42748,5.783,4.519,6.029
42749,5.783,4.519,6.029
42754,5.783,4.519,6.029
42757,5.783,4.519,6.029
42762,5.783,4.519,6.029
42765,5.783,4.519,6.029
42776,5.783,4.519,6.029
42784,5.783,4.519,6.029
42788,5.783,4.519,6.029
43001,6.635,4.7435,8.115
43003,7.777666667,5.146666667,8.902666667
43004,6.89,5.129,8.705
43005,6.38,4.358,7.525
43006,6.38,4.358,7.525
43008,6.38,4.358,7.525
43009,7.588,6.379,9.401
43010,10.063,5.953,10.478
43011,6.635,4.7435,8.115
43013,6.635,4.7435,8.115
43014,6.38,4.358,7.525
43015,7.777666667,5.146666667,8.902666667
43016,8.4765,5.541,9.5915
43017,8.4765,5.541,9.5915
43018,6.38,4.358,7.525
43019,8.2215,5.1555,9.0015
43021,6.89,5.129,8.705
43022,6.38,4.358,7.525
43023,6.635,4.7435,8.115
43025,6.38,4.358,7.525
43026,8.4765,5.541,9.5915
43027,6.38,4.358,7.525
43028,8.2215,5.1555,9.0015
43029,8.8255,6.166,9.9395
43031,6.635,4.7435,8.115
43032,6.89,5.129,8.705
43035,6.89,5.129,8.705
43037,6.38,4.358,7.525
43040,8.8255,6.166,9.9395
43044,8.8255,6.166,9.9395
43045,8.8255,6.166,9.9395
43046,6.38,4.358,7.525
43050,8.2215,5.1555,9.0015
43054,6.89,5.129,8.705
43055,6.38,4.358,7.525
43056,6.38,4.358,7.525
43060,7.588,6.379,9.401
43061,8.8255,6.166,9.9395
43062,6.635,4.7435,8.115
43064,8.180333333,5.820333333,9.528
43065,8.4765,5.541,9.5915
43066,7.777666667,5.146666667,8.902666667
43067,8.8255,6.166,9.9395
43068,6.635,4.7435,8.115
43070,7.588,6.379,9.401
43071,6.38,4.358,7.525
43072,7.588,6.379,9.401
43074,6.89,5.129,8.705
43076,6.38,4.358,7.525
43077,7.588,6.379,9.401
43078,8.8255,6.166,9.9395
43080,6.38,4.358,7.525
43081,6.89,5.129,8.705
43082,6.89,5.129,8.705
43084,7.588,6.379,9.401
43085,6.89,5.129,8.705
43102,6.38,4.358,7.525
43103,6.89,5.129,8.705
43105,6.38,4.358,7.525
43106,7.588,6.379,9.401
43107,6.38,4.358,7.525
43109,6.89,5.129,8.705
43110,6.89,5.129,8.705
43111,6.89,5.129,8.705
43113,6.89,5.129,8.705
43115,7.588,6.379,9.401
43116,6.89,5.129,8.705
43119,8.4765,5.541,9.5915
43123,8.4765,5.541,9.5915
43125,6.89,5.129,8.705
43126,6.89,5.129,8.705
43127,6.89,5.129,8.705
43128,7.588,6.379,9.401
43130,6.38,4.358,7.525
43135,6.89,5.129,8.705
43137,6.89,5.129,8.705
43138,6.635,4.7435,8.115
43140,8.180333333,5.820333333,9.528
43142,7.588,6.379,9.401
43143,8.180333333,5.820333333,9.528
43144,6.89,5.129,8.705
43145,7.588,6.379,9.401
43146,6.89,5.129,8.705
43147,6.635,4.7435,8.115
43148,6.38,4.358,7.525
43149,6.38,4.358,7.525
43150,6.38,4.358,7.525
43152,6.89,5.129,8.705
43153,8.8255,6.166,9.9395
43155,6.38,4.358,7.525
43157,6.38,4.358,7.525
43160,8.180333333,5.820333333,9.528
43162,8.4765,5.541,9.5915
43164,7.588,6.379,9.401
43204,6.89,5.129,8.705
43205,6.89,5.129,8.705
43207,6.89,5.129,8.705
43209,6.89,5.129,8.705
43210,6.89,5.129,8.705
43211,6.89,5.129,8.705
43212,6.89,5.129,8.705
43213,6.89,5.129,8.705
43214,6.89,5.129,8.705
43215,6.89,5.129,8.705
43219,6.89,5.129,8.705
43220,6.89,5.129,8.705
43221,6.89,5.129,8.705
43223,6.89,5.129,8.705
43224,6.89,5.129,8.705
43227,6.89,5.129,8.705
43228,6.89,5.129,8.705
43229,6.89,5.129,8.705
43230,6.89,5.129,8.705
43231,6.89,5.129,8.705
43232,6.89,5.129,8.705
43235,6.89,5.129,8.705
43240,6.89,5.129,8.705
43302,8.2215,5.1555,9.0015
43310,7.588,6.379,9.401
43311,7.588,6.379,9.401
43314,8.2215,5.1555,9.0015
43315,8.2215,5.1555,9.0015
43316,6.38,4.358,7.525
43317,10.063,5.953,10.478
43318,7.588,6.379,9.401
43319,7.588,6.379,9.401
43320,8.2215,5.1555,9.0015
43321,6.38,4.358,7.525
43323,8.2215,5.1555,9.0015
43324,7.588,6.379,9.401
43325,6.38,4.358,7.525
43326,8.010333333,5.563333333,9.134666667
43330,6.38,4.358,7.525
43331,7.588,6.379,9.401
43332,8.2215,5.1555,9.0015
43333,7.588,6.379,9.401
43334,6.38,4.358,7.525
43335,6.38,4.358,7.525
43336,7.588,6.379,9.401
43337,8.2215,5.1555,9.0015
43338,10.063,5.953,10.478
43340,8.2215,5.1555,9.0015
43341,8.2215,5.1555,9.0015
43342,8.2215,5.1555,9.0015
43343,7.588,6.379,9.401
43344,10.063,5.953,10.478
43345,8.010333333,5.563333333,9.134666667
43347,7.588,6.379,9.401
43348,7.588,6.379,9.401
43350,6.38,4.358,7.525
43351,6.38,4.358,7.525
43356,7.777666667,5.146666667,8.902666667
43357,7.588,6.379,9.401
43358,8.010333333,5.563333333,9.134666667
43359,6.38,4.358,7.525
43360,7.588,6.379,9.401
43402,8.4065,4.3915,9.1915
43406,8.4065,4.3915,9.1915
43407,8.4065,4.3915,9.1915
43408,10.433,4.425,10.858
43410,10.248,5.189,10.668
43412,10.433,4.425,10.858
43413,6.38,4.358,7.525
43416,10.433,4.425,10.858
43420,8.958666667,4.912,9.620333333
43430,10.433,4.425,10.858
43431,10.433,4.425,10.858
43432,10.433,4.425,10.858
43435,10.433,4.425,10.858
43440,10.063,5.953,10.478
43442,10.433,4.425,10.858
43443,10.433,4.425,10.858
43445,10.433,4.425,10.858
43446,10.063,5.953,10.478
43447,10.433,4.425,10.858
43449,10.248,5.189,10.668
43450,10.433,4.425,10.858
43451,8.4065,4.3915,9.1915
43452,10.248,5.189,10.668
43456,10.063,5.953,10.478
43457,8.4065,4.3915,9.1915
43460,10.433,4.425,10.858
43462,8.4065,4.3915,9.1915
43464,10.248,5.189,10.668
43465,10.433,4.425,10.858
43466,10.433,4.425,10.858
43468,10.433,4.425,10.858
43469,10.433,4.425,10.858
43501,9.4615,5.4815,10.1965
43502,10.433,4.425,10.858
43504,9.4615,5.4815,10.1965
43506,8.4065,4.3915,9.1915
43511,8.4065,4.3915,9.1915
43512,8.4065,4.3915,9.1915
43515,10.433,4.425,10.858
43516,8.4065,4.3915,9.1915
43517,8.225,4.3885,8.7935
43518,9.4615,5.4815,10.1965
43521,9.4615,5.4815,10.1965
43522,10.433,4.425,10.858
43524,10.433,4.425,10.858
43525,10.433,4.425,10.858
43526,7.61,4.378333333,8.370666667
43527,10.433,4.425,10.858
43528,10.433,4.425,10.858
43529,6.38,4.358,7.525
43532,10.433,4.425,10.858
43533,9.4615,5.4815,10.1965
43534,10.433,4.425,10.858
43536,8.4065,4.3915,9.1915
43537,10.433,4.425,10.858
43540,9.4615,5.4815,10.1965
43542,10.433,4.425,10.858
43543,9.4615,5.4815,10.1965
43545,10.433,4.425,10.858
43548,8.4065,4.3915,9.1915
43549,10.433,4.425,10.858
43551,10.433,4.425,10.858
43554,9.4615,5.4815,10.1965
43556,8.4065,4.3915,9.1915
43557,10.433,4.425,10.858
43558,10.433,4.425,10.858
43560,9.4615,5.4815,10.1965
43566,10.433,4.425,10.858
43567,10.433,4.425,10.858
43569,10.433,4.425,10.858
43570,10.433,4.425,10.858
43571,10.433,4.425,10.858
43604,10.433,4.425,10.858
43605,10.433,4.425,10.858
43606,10.433,4.425,10.858
43607,10.433,4.425,10.858
43608,10.433,4.425,10.858
43609,10.433,4.425,10.858
43610,10.433,4.425,10.858
43611,9.4615,5.4815,10.1965
43612,9.4615,5.4815,10.1965
43613,9.4615,5.4815,10.1965
43614,10.433,4.425,10.858
43615,10.433,4.425,10.858
43616,10.433,4.425,10.858
43617,10.433,4.425,10.858
43619,10.433,4.425,10.858
43620,10.433,4.425,10.858
43623,9.4615,5.4815,10.1965
43701,6.38,4.358,7.525
43713,6.38,4.358,7.525
43716,6.38,4.358,7.525
43718,6.38,4.358,7.525
43719,6.38,4.358,7.525
43720,6.38,4.358,7.525
43722,6.38,4.358,7.525
43723,6.38,4.358,7.525
43724,6.635,4.7435,8.115
43725,6.38,4.358,7.525
43727,6.38,4.358,7.525
43728,6.635,4.7435,8.115
43730,6.38,4.358,7.525
43731,6.38,4.358,7.525
43732,6.635,4.7435,8.115
43734,6.38,4.358,7.525
43735,6.38,4.358,7.525
43739,6.38,4.358,7.525
43740,6.38,4.358,7.525
43746,6.38,4.358,7.525
43747,6.38,4.358,7.525
43749,6.38,4.358,7.525
43754,6.635,4.7435,8.115
43755,6.38,4.358,7.525
43756,6.635,4.7435,8.115
43758,6.38,4.358,7.525
43759,6.38,4.358,7.525
43760,6.38,4.358,7.525
43762,6.38,4.358,7.525
43764,6.38,4.358,7.525
43766,6.635,4.7435,8.115
43767,6.38,4.358,7.525
43768,6.38,4.358,7.525
43771,6.38,4.358,7.525
43772,6.38,4.358,7.525
43773,6.38,4.358,7.525
43777,6.38,4.358,7.525
43778,6.38,4.358,7.525
43779,6.635,4.7435,8.115
43780,6.38,4.358,7.525
43782,6.38,4.358,7.525
43783,6.38,4.358,7.525
43787,6.635,4.7435,8.115
43788,6.635,4.7435,8.115
43791,6.38,4.358,7.525
43793,6.635,4.7435,8.115
43802,6.38,4.358,7.525
43804,6.38,4.358,7.525
43811,6.38,4.358,7.525
43812,6.38,4.358,7.525
43821,6.38,4.358,7.525
43822,6.38,4.358,7.525
43824,6.38,4.358,7.525
43830,6.38,4.358,7.525
43832,6.38,4.358,7.525
43836,6.38,4.358,7.525
43837,6.38,4.358,7.525
43840,6.38,4.358,7.525
43842,6.38,4.358,7.525
43843,6.38,4.358,7.525
43844,6.38,4.358,7.525
43845,6.38,4.358,7.525
43901,6.38,4.358,7.525
43903,6.38,4.358,7.525
43906,5.8705,3.741,6.631
43907,6.38,4.358,7.525
43908,6.38,4.358,7.525
43910,6.38,4.358,7.525
43912,6.38,4.358,7.525
43913,6.1595,4.2335,7.3875
43915,5.893333333,3.863666667,6.837333333
43917,6.38,4.358,7.525
43920,7.7292,5.6372,8.7964
43926,6.38,4.358,7.525
43930,6.38,4.358,7.525
43932,6.38,4.358,7.525
43933,5.8705,3.741,6.631
43934,6.38,4.358,7.525
43935,5.8705,3.741,6.631
43938,6.1595,4.2335,7.3875
43939,6.38,4.358,7.525
43940,6.38,4.358,7.525
43942,5.8705,3.741,6.631
43943,5.893333333,3.863666667,6.837333333
43944,6.38,4.358,7.525
43945,8.2215,5.1555,9.0015
43946,6.4145,4.619,7.9775
43947,5.8705,3.741,6.631
43948,6.38,4.358,7.525
43950,6.38,4.358,7.525
43952,6.1595,4.2335,7.3875
43953,6.38,4.358,7.525
43961,6.1595,4.2335,7.3875
43963,5.8705,3.741,6.631
43964,5.893333333,3.863666667,6.837333333
43968,6.1595,4.2335,7.3875
43971,5.8705,3.741,6.631
43973,6.38,4.358,7.525
43976,6.38,4.358,7.525
43977,6.38,4.358,7.525
43981,6.38,4.358,7.525
43983,6.38,4.358,7.525
43986,6.38,4.358,7.525
43988,6.38,4.358,7.525
44001,10.063,5.953,10.478
44003,9.1215,5.9905,9.66175
44004,11.147,6.668,10.792
44010,11.147,6.668,10.792
44011,10.605,6.3105,10.635
44012,10.605,6.3105,10.635
44017,11.147,6.668,10.792
44021,10.605,6.3105,10.635
44022,11.147,6.668,10.792
44023,10.605,6.3105,10.635
44024,11.147,6.668,10.792
44026,11.147,6.668,10.792
44028,10.605,6.3105,10.635
44030,9.518,6.273,9.937
44032,10.605,6.3105,10.635
44035,10.063,5.953,10.478
44039,10.605,6.3105,10.635
44040,11.147,6.668,10.792
44041,11.147,6.668,10.792
44044,10.063,5.953,10.478
44046,11.147,6.668,10.792
44047,10.605,6.3105,10.635
44048,11.147,6.668,10.792
44050,10.063,5.953,10.478
44052,10.063,5.953,10.478
44053,10.063,5.953,10.478
44054,10.063,5.953,10.478
44055,10.063,5.953,10.478
44056,10.605,6.3105,10.635
44057,11.147,6.668,10.792
44060,11.147,6.668,10.792
44062,10.605,6.3105,10.635
44064,11.147,6.668,10.792
44065,11.147,6.668,10.792
44067,10.605,6.3105,10.635
44070,11.147,6.668,10.792
44072,11.147,6.668,10.792
44074,10.063,5.953,10.478
44076,10.605,6.3105,10.635
44077,11.147,6.668,10.792
44081,11.147,6.668,10.792
44082,9.699666667,6.166333333,10.11733333
44084,11.147,6.668,10.792
44085,10.605,6.3105,10.635
44086,11.147,6.668,10.792
44087,10.605,6.3105,10.635
44089,10.063,5.953,10.478
44090,10.063,5.953,10.478
44092,11.147,6.668,10.792
44093,9.532333333,6.028,9.855
44094,11.147,6.668,10.792
44095,11.147,6.668,10.792
44099,11.147,6.668,10.792
44102,11.147,6.668,10.792
44104,11.147,6.668,10.792
44105,11.147,6.668,10.792
44106,11.147,6.668,10.792
44107,11.147,6.668,10.792
44108,11.147,6.668,10.792
44109,11.147,6.668,10.792
44110,11.147,6.668,10.792
44111,11.147,6.668,10.792
44112,11.147,6.668,10.792
44116,11.147,6.668,10.792
44117,11.147,6.668,10.792
44118,11.147,6.668,10.792
44119,11.147,6.668,10.792
44120,11.147,6.668,10.792
44121,11.147,6.668,10.792
44122,11.147,6.668,10.792
44123,11.147,6.668,10.792
44124,11.147,6.668,10.792
44125,10.605,6.3105,10.635
44126,11.147,6.668,10.792
44128,11.147,6.668,10.792
44129,11.147,6.668,10.792
44130,11.147,6.668,10.792
44131,11.147,6.668,10.792
44132,11.147,6.668,10.792
44133,11.147,6.668,10.792
44134,11.147,6.668,10.792
44135,11.147,6.668,10.792
44136,11.147,6.668,10.792
44137,11.147,6.668,10.792
44138,10.605,6.3105,10.635
44139,10.605,6.3105,10.635
44140,11.147,6.668,10.792
44141,10.605,6.3105,10.635
44142,11.147,6.668,10.792
44143,11.147,6.668,10.792
44144,11.147,6.668,10.792
44145,11.147,6.668,10.792
44146,11.147,6.668,10.792
44147,10.605,6.3105,10.635
44149,10.605,6.3105,10.635
44201,10.063,5.953,10.478
44202,10.605,6.3105,10.635
44203,10.063,5.953,10.478
44212,10.605,6.3105,10.635
44215,10.063,5.953,10.478
44216,10.063,5.953,10.478
44217,8.2215,5.1555,9.0015
44221,10.063,5.953,10.478
44223,10.063,5.953,10.478
44224,10.063,5.953,10.478
44230,10.063,5.953,10.478
44231,10.063,5.953,10.478
44233,10.605,6.3105,10.635
44234,10.605,6.3105,10.635
44235,10.063,5.953,10.478
44236,10.063,5.953,10.478
44240,10.063,5.953,10.478
44241,10.063,5.953,10.478
44243,10.063,5.953,10.478
44250,10.063,5.953,10.478
44253,10.063,5.953,10.478
44254,10.063,5.953,10.478
44255,10.605,6.3105,10.635
