Black,Multiple,Population,White,Total_Race_Count,Other,Native_Hawaiian_Other_Pacific,Asian,American_Indian_and_Alaskan_Native,state,zip code tabulation area
3,12,604,69,604,2,0,16,502,35,87357
0,17,1111,8,1111,0,0,0,1086,35,87364
2,54,3193,40,3193,15,0,0,3082,35,87375
424,1952,46293,27014,46293,4749,31,219,11904,35,87401
91,442,11034,8254,11034,872,7,81,1287,35,87402
77,644,17603,14051,17603,1358,4,61,1408,35,87410
1,29,966,568,966,234,0,3,131,35,87412
89,594,16792,10477,16792,1598,2,42,3990,35,87413
9,45,1791,1486,1791,189,3,7,52,35,87415
12,149,5454,621,5454,37,1,3,4631,35,87416
21,305,6910,2489,6910,296,19,21,3759,35,87417
4,19,1059,908,1059,35,3,5,85,35,87418
5,22,464,385,464,30,2,6,14,35,87419
11,203,11967,150,11967,16,1,21,11565,35,87420
3,37,1871,500,1871,39,1,2,1289,35,87421
7,22,1750,34,1750,9,0,6,1672,35,87455
0,8,1315,6,1315,7,0,0,1294,35,87461
1,3,453,9,453,5,0,6,429,35,87499
139,485,15147,13105,15147,1007,11,205,195,35,87501
281,1136,31013,25377,31013,3123,20,424,652,35,87505
50,526,12580,7498,12580,2690,6,84,1726,35,87506
411,1693,45890,31641,45890,10546,36,534,1029,35,87507
203,514,18183,15253,18183,1490,19,225,479,35,87508
1,73,1096,651,1096,320,0,9,42,35,87510
4,95,2747,1338,2747,1219,0,5,86,35,87511
0,4,199,143,199,49,0,3,0,35,87512
6,65,1007,750,1007,165,1,3,17,35,87513
1,39,1345,1079,1345,211,0,4,11,35,87514
2,2,311,201,311,100,0,1,5,35,87515
7,11,130,59,130,52,0,0,1,35,87516
1,21,356,307,356,17,0,3,7,35,87517
0,2,91,68,91,17,2,0,2,35,87518
1,15,460,334,460,104,0,0,6,35,87519
17,52,1419,1004,1419,272,0,5,69,35,87520
2,76,1003,598,1003,281,0,3,43,35,87521
15,219,3384,1888,3384,1178,4,3,77,35,87522
0,21,405,206,405,177,0,0,1,35,87523
2,7,260,163,260,83,0,0,5,35,87524
0,1,72,65,72,6,0,0,0,35,87525
3,20,880,567,880,260,0,1,29,35,87527
23,68,3417,231,3417,109,0,7,2979,35,87528
11,107,3600,2624,3600,739,1,18,100,35,87529
8,26,974,549,974,379,0,3,9,35,87530
1,25,368,272,368,53,0,7,10,35,87531
98,519,18223,11444,18223,4351,4,169,1638,35,87532
2,3,185,13,185,147,0,2,18,35,87533
6,57,1270,1014,1270,170,0,3,20,35,87535
12,85,2957,1727,2957,1044,0,12,77,35,87537
1,21,493,340,493,120,0,1,10,35,87538
5,9,269,172,269,79,0,1,3,35,87539
1,21,923,831,923,41,1,18,10,35,87540
0,19,247,142,247,81,0,2,3,35,87543
102,467,17950,15765,17950,393,10,1071,142,35,87544
12,36,928,501,928,348,0,5,26,35,87548
4,53,1118,785,1118,250,0,2,24,35,87549
0,11,305,212,305,78,0,2,2,35,87551
25,149,3325,2255,3325,828,0,15,53,35,87552
2,76,1209,669,1209,311,1,0,150,35,87553
0,0,61,29,61,28,0,0,4,35,87554
8,91,2417,1772,2417,510,0,9,27,35,87556
41,346,6359,4240,6359,1550,4,41,137,35,87557
1,9,606,569,606,24,1,0,2,35,87558
13,97,1445,790,1445,507,0,5,33,35,87560
6,21,576,389,576,144,2,0,14,35,87562
3,21,332,271,332,28,0,4,5,35,87564
3,12,478,297,478,159,0,0,7,35,87565
8,122,3000,490,3000,1107,7,3,1263,35,87566
9,86,1634,950,1634,543,3,6,37,35,87567
2,10,442,241,442,184,0,1,4,35,87569
57,585,11706,7669,11706,1819,2,85,1489,35,87571
1,4,36,21,36,10,0,0,0,35,87573
4,12,187,151,187,16,0,3,1,35,87574
4,28,789,557,789,190,0,1,9,35,87575
4,34,454,368,454,35,0,5,8,35,87577
2,12,611,364,611,226,0,0,7,35,87578
3,81,890,539,890,221,0,39,7,35,87579
0,2,449,355,449,87,0,0,5,35,87580
2,1,141,115,141,23,0,0,0,35,87581
3,36,1350,861,1350,418,0,3,29,35,87582
0,23,234,121,234,82,0,0,8,35,87583
356,748,20081,13335,20081,5051,33,192,366,35,87701
7,58,1768,1542,1768,122,5,16,18,35,87710
4,18,753,500,753,211,0,5,15,35,87711
10,15,283,199,283,51,0,0,8,35,87712
0,18,283,156,283,102,0,0,7,35,87713
1,38,1151,937,1151,165,1,0,9,35,87714
1,25,532,313,532,183,0,1,9,35,87715
0,10,467,407,467,40,0,3,7,35,87718
0,28,376,267,376,80,0,0,1,35,87722
3,17,408,300,408,80,0,0,8,35,87723
0,1,88,84,88,1,0,1,1,35,87724
0,22,417,347,417,44,0,1,3,35,87728
0,8,126,107,126,8,0,2,1,35,87729
0,0,27,24,27,3,0,0,0,35,87730
0,13,223,153,223,56,1,0,0,35,87731
16,35,1672,1205,1672,400,1,3,12,35,87732
0,1,158,134,158,22,0,0,1,35,87733
0,2,181,108,181,67,0,2,2,35,87734
0,2,90,66,90,15,0,7,0,35,87735
0,2,233,180,233,50,0,0,1,35,87736
31,318,8068,6783,8068,803,1,23,109,35,87740
1,8,609,493,609,97,1,7,2,35,87742
2,7,361,312,361,37,0,0,3,35,87743
0,28,654,487,654,128,0,4,7,35,87745
0,1,120,98,120,20,0,0,1,35,87746
24,33,1624,1289,1624,220,0,4,54,35,87747
0,3,75,64,75,7,0,0,1,35,87749
0,0,11,11,11,0,0,0,0,35,87750
2,10,431,350,431,57,0,0,12,35,87752
0,3,254,222,254,25,0,0,4,35,87753
145,327,10221,8333,10221,842,6,189,379,35,87801
0,5,161,135,161,21,0,0,0,35,87820
2,12,672,625,672,18,0,1,14,35,87821
11,24,884,776,884,58,0,6,9,35,87823
0,8,194,181,194,5,0,0,0,35,87824
9,72,2999,1170,2999,124,1,12,1611,35,87825
3,9,276,242,276,10,0,1,11,35,87827
2,16,429,356,429,34,0,3,18,35,87828
9,36,922,787,922,26,0,2,62,35,87829
1,37,999,896,999,50,0,2,13,35,87830
2,2,195,179,195,5,0,0,7,35,87831
1,5,600,537,600,29,0,8,20,35,87832
43,246,7139,6159,7139,528,2,32,129,35,87901
1,25,829,526,829,274,0,0,3,35,87930
2,30,634,549,634,39,0,4,10,35,87931
0,1,106,36,106,69,0,0,0,35,87933
3,55,1770,1628,1770,53,1,10,20,35,87935
1,7,515,364,515,126,0,1,16,35,87936
13,79,3303,2280,3303,877,4,13,37,35,87937
0,2,125,118,125,4,0,0,1,35,87939
6,8,669,489,669,152,0,0,14,35,87940
2,30,1216,887,1216,277,0,9,11,35,87941
0,20,898,818,898,36,0,0,24,35,87942
0,4,228,213,228,3,0,0,8,35,87943
1044,1352,37484,26567,37484,6712,50,770,989,35,88001
205,96,1656,1180,1656,90,21,44,20,35,88002
37,42,894,680,894,82,1,14,38,35,88003
39,15,699,514,699,81,0,0,50,35,88004
428,897,27116,21059,27116,4065,21,193,453,35,88005
274,745,24048,18721,24048,3830,14,124,340,35,88007
66,160,5747,4777,5747,662,6,26,50,35,88008
0,1,88,81,88,5,1,0,0,35,88009
653,896,27698,22243,27698,2800,32,750,324,35,88011
554,937,25961,19222,25961,4610,20,197,421,35,88012
0,30,882,733,882,107,1,0,11,35,88020
109,369,18421,12648,18421,5132,7,26,130,35,88021
7,62,1343,1138,1343,104,0,4,28,35,88022
13,103,2406,1859,2406,373,0,1,57,35,88023
0,2,236,173,236,61,0,0,0,35,88024
0,5,256,239,256,7,0,0,5,35,88025
20,55,1658,1307,1658,236,5,4,31,35,88026
1,8,493,347,493,133,0,0,4,35,88027
1,5,492,476,492,6,0,0,4,35,88028
10,36,1873,1283,1873,521,0,3,20,35,88029
278,629,23222,18228,23222,3655,19,116,297,35,88030
2,0,195,116,195,72,0,0,5,35,88032
0,0,11,8,11,3,0,0,0,35,88033
0,2,96,86,96,8,0,0,0,35,88034
2,11,431,388,431,27,0,0,3,35,88038
1,7,465,444,465,12,0,1,0,35,88039
1,4,116,104,116,3,0,4,0,35,88040
5,45,1243,1062,1243,91,0,5,35,35,88041
0,6,250,230,250,5,0,3,6,35,88042
11,70,1621,1323,1621,200,0,2,15,35,88043
6,96,3896,2984,3896,764,0,9,37,35,88044
29,48,3662,3132,3662,411,0,16,26,35,88045
1,14,697,654,697,16,0,6,6,35,88046
10,38,1967,1336,1967,565,1,7,10,35,88047
19,63,3862,2475,3862,1269,0,3,33,35,88048
1,6,408,360,408,34,0,3,4,35,88049
1,1,94,91,94,0,0,1,0,35,88051
6,6,270,221,270,30,0,1,6,35,88052
0,2,133,124,133,3,0,0,4,35,88053
0,0,37,37,37,0,0,0,0,35,88055
0,7,233,208,233,11,0,3,4,35,88056
189,432,18585,15895,18585,1740,17,100,212,35,88061
65,222,12772,9357,12772,3045,5,10,68,35,88063
4,16,624,592,624,7,0,3,2,35,88065
22,87,2501,1435,2501,926,0,8,23,35,88072
188,454,15708,9552,15708,5326,5,35,148,35,88081
2941,1902,45006,31251,45006,7731,51,606,524,35,88101
50,12,278,198,278,7,0,10,1,35,88103
1,4,123,117,123,0,0,0,1,35,88112
0,2,103,72,103,28,0,0,1,35,88113
0,0,35,35,35,0,0,0,0,35,88114
0,0,44,40,44,4,0,0,0,35,88115
4,4,455,396,455,47,0,3,1,35,88116
0,1,180,158,180,21,0,0,0,35,88118
3,74,1932,1691,1932,151,0,1,12,35,88119
0,8,239,208,239,17,0,0,6,35,88120
0,2,152,149,152,1,0,0,0,35,88121
2,33,1165,1040,1165,72,0,3,15,35,88124
0,0,90,82,90,7,0,0,1,35,88125
0,0,30,30,30,0,0,0,0,35,88126
360,621,18651,14227,18651,3018,5,172,248,35,88130
0,6,199,175,199,16,0,0,2,35,88132
0,4,46,37,46,4,0,0,1,35,88134
61,48,1804,1119,1804,547,1,6,22,35,88135
0,1,44,38,44,5,0,0,0,35,88136
381,698,25490,20343,25490,3507,36,261,264,35,88201
872,1159,31561,20551,31561,8426,7,130,416,35,88203
171,502,17217,12984,17217,3184,6,52,318,35,88210
551,1024,33721,26531,33721,4851,16,298,450,35,88220
28,166,5179,3390,5179,1531,0,11,53,35,88230
36,63,3238,2711,3238,395,2,11,20,35,88231
36,57,2525,1628,2525,714,9,10,71,35,88232
2192,1026,37149,27292,37149,5940,28,186,485,35,88240
94,132,6141,5256,6141,552,1,67,39,35,88242
1,17,270,230,270,15,0,2,5,35,88250
17,40,2160,1839,2160,242,0,4,18,35,88252
5,44,935,637,935,246,0,1,2,35,88253
2,0,191,180,191,7,0,2,0,35,88254
1,3,128,116,128,8,0,0,0,35,88255
17,50,1925,1340,1925,475,0,3,40,35,88256
285,369,14343,10028,14343,3415,4,50,192,35,88260
0,3,30,25,30,1,0,1,0,35,88262
0,3,175,115,175,56,0,0,1,35,88263
0,0,39,39,39,0,0,0,0,35,88264
1,0,243,228,243,13,0,0,1,35,88265
16,18,1349,1086,1349,206,1,7,15,35,88267
0,0,7,7,7,0,0,0,0,35,88268
8,48,1386,1144,1386,160,0,0,26,35,88301
1724,1687,35776,27861,35776,3304,104,575,521,35,88310
10,38,854,709,854,81,0,10,6,35,88311
9,38,2586,2424,2586,90,0,13,12,35,88312
0,6,210,152,210,30,0,0,22,35,88314
11,73,2351,2039,2351,205,1,2,20,35,88316
3,37,1751,1649,1751,40,0,6,16,35,88317
4,17,381,332,381,25,0,0,3,35,88318
0,3,187,158,187,20,0,0,6,35,88321
0,0,14,12,14,2,0,0,0,35,88323
0,2,210,190,210,12,0,0,6,35,88324
4,34,899,818,899,33,2,4,4,35,88325
352,197,3054,2249,3054,110,39,73,34,35,88330
1,9,267,235,267,22,0,0,0,35,88336
8,38,2295,2092,2295,110,2,19,26,35,88337
2,3,189,177,189,6,0,0,1,35,88338
4,13,618,583,618,16,1,0,1,35,88339
10,65,3616,174,3616,30,0,3,3334,35,88340
0,16,538,489,538,19,0,2,12,35,88341
0,1,52,40,52,7,0,4,0,35,88342
0,0,48,31,48,16,1,0,0,35,88343
1,6,159,146,159,2,0,0,4,35,88344
39,224,8845,7586,8845,692,3,48,253,35,88345
25,69,3132,2360,3132,512,5,8,153,35,88346
1,4,100,95,100,0,0,0,0,35,88347
1,16,314,213,314,79,0,1,4,35,88348
0,0,70,63,70,0,0,7,0,35,88349
0,12,368,338,368,12,0,3,3,35,88350
0,3,256,214,256,39,0,0,0,35,88351
40,255,5188,4073,5188,575,3,25,217,35,88352
7,15,473,326,473,116,0,3,6,35,88353
0,1,108,106,108,0,0,1,0,35,88354
0,1,29,28,29,0,0,0,0,35,88355
97,257,6944,5840,6944,586,4,80,80,35,88401
0,3,129,123,129,3,0,0,0,35,88410
0,2,82,75,82,3,0,0,2,35,88411
0,3,39,35,39,0,1,0,0,35,88414
80,84,3569,2814,3569,484,0,18,89,35,88415
1,2,189,183,189,0,0,3,0,35,88416
0,2,25,22,25,1,0,0,0,35,88417
0,5,294,272,294,15,0,0,2,35,88418
1,4,229,214,229,10,0,0,0,35,88419
0,0,19,15,19,4,0,0,0,35,88421
0,4,68,57,68,6,0,0,1,35,88422
0,2,128,110,128,16,0,0,0,35,88424
4,18,1212,1123,1212,52,0,2,13,35,88426
0,4,119,113,119,0,0,0,2,35,88427
1,6,153,141,153,3,0,0,2,35,88430
0,0,49,44,49,5,0,0,0,35,88431
1,15,369,327,369,9,0,6,11,35,88434
68,121,3559,2520,3559,731,0,53,66,35,88435
0,6,185,173,185,1,0,5,0,35,88436
2,4,236,227,236,1,0,2,0,36,06390
1897,801,21102,13722,21102,1063,5,3539,75,36,10001
6836,2751,81410,25506,81410,7997,32,37914,374,36,10002
1977,1784,56024,42794,56024,1256,24,8088,101,36,10003
97,115,3089,2167,3089,46,1,655,8,36,10004
242,240,7135,5001,7135,160,2,1480,10,36,10005
137,94,3011,2088,3011,97,0,591,4,36,10006
471,257,6988,5281,6988,90,6,878,5,36,10007
6036,2574,61347,38077,61347,5946,33,8377,304,36,10009
1877,1015,31834,23493,31834,779,15,4586,69,36,10010
2348,1567,50984,40922,50984,1496,24,4517,110,36,10011
596,735,24090,18203,24090,534,7,3985,30,36,10012
1040,724,27700,15407,27700,489,4,10006,30,36,10013
660,874,31959,28094,31959,393,10,1874,54,36,10014
2176,1292,54183,40517,54183,1083,26,8998,91,36,10016
544,381,16575,12503,16575,193,9,2930,15,36,10017
397,167,5229,2979,5229,325,1,1343,17,36,10018
2364,1484,42870,29712,42870,1992,25,7166,127,36,10019
0,0,0,0,0,0,0,0,0,36,10020
791,787,43631,38391,43631,413,13,3182,54,36,10021
592,519,31924,27590,31924,303,17,2872,31,36,10022
2854,1443,60998,49739,60998,1350,17,5471,124,36,10023
3381,1607,59283,49185,59283,1700,24,3258,128,36,10024
13545,4154,94600,61358,94600,7265,54,7803,421,36,10025
19960,1706,34003,7473,34003,3101,38,1459,266,36,10026
26420,2907,59707,18562,59707,6813,28,4518,459,36,10027
767,917,45141,39596,45141,478,17,3331,35,36,10028
23910,3800,76003,24775,76003,17369,78,5241,830,36,10029
19399,1064,26999,2958,26999,2887,24,423,244,36,10030
18908,3819,56438,14020,56438,17517,38,1384,752,36,10031
12662,4280,57331,16205,57331,21256,40,1987,901,36,10032
5246,3901,53926,22900,53926,19863,35,1253,728,36,10033
5000,2871,38908,14560,38908,14961,29,886,601,36,10034
14795,1787,33969,8517,33969,7333,36,1062,439,36,10035
2301,906,24711,15736,24711,1436,17,4224,91,36,10036
13451,705,17416,1465,17416,1376,5,299,115,36,10037
1630,703,20300,10819,20300,1021,14,6068,45,36,10038
17120,945,24527,2636,24527,3204,7,442,173,36,10039
4623,3207,41905,16204,41905,16172,23,1141,535,36,10040
2482,543,11661,5952,11661,483,50,2125,26,36,10044
566,617,32270,27771,32270,410,4,2878,24,36,10065
186,146,5199,3750,5199,66,0,1048,3,36,10069
521,505,26121,22970,26121,253,4,1844,24,36,10075
2,0,3,1,3,0,0,0,0,36,10103
0,0,0,0,0,0,0,0,0,36,10110
0,0,0,0,0,0,0,0,0,36,10111
0,0,0,0,0,0,0,0,0,36,10112
0,0,0,0,0,0,0,0,0,36,10115
58,1,92,23,92,7,0,3,0,36,10119
2854,1617,60453,48582,60453,1468,21,5817,94,36,10128
0,0,0,0,0,0,0,0,0,36,10152
0,0,0,0,0,0,0,0,0,36,10153
0,0,0,0,0,0,0,0,0,36,10154
17,37,1685,1519,1685,14,0,98,0,36,10162
0,0,2,0,2,0,0,2,0,36,10165
0,0,0,0,0,0,0,0,0,36,10167
0,0,0,0,0,0,0,0,0,36,10168
0,0,0,0,0,0,0,0,0,36,10169
1,0,2,0,2,0,0,1,0,36,10170
0,0,0,0,0,0,0,0,0,36,10171
0,0,0,0,0,0,0,0,0,36,10172
1,0,2,1,2,0,0,0,0,36,10173
0,0,0,0,0,0,0,0,0,36,10174
0,0,0,0,0,0,0,0,0,36,10177
0,0,9,9,9,0,0,0,0,36,10199
0,0,0,0,0,0,0,0,0,36,10271
0,0,0,0,0,0,0,0,0,36,10278
0,0,0,0,0,0,0,0,0,36,10279
235,278,7853,5464,7853,109,6,1752,9,36,10280
115,174,4783,3756,4783,89,2,645,2,36,10282
9762,1693,39706,21597,39706,3741,30,2651,232,36,10301
4010,962,19088,9367,19088,3753,27,814,155,36,10302
9882,1215,26337,8918,26337,3996,11,2079,236,36,10303
12169,1401,42193,20187,42193,4121,16,4028,271,36,10304
1828,1035,41749,31831,41749,2348,30,4558,119,36,10305
1181,1051,55909,49134,55909,1834,11,2543,155,36,10306
86,192,14096,13170,14096,269,5,350,24,36,10307
141,350,27357,25604,27357,422,11,798,31,36,10308
769,355,32519,29611,32519,514,9,1243,18,36,10309
5814,1025,24962,13507,24962,3068,2,1388,158,36,10310
0,0,0,0,0,0,0,0,0,36,10311
575,779,59304,53858,59304,773,20,3213,86,36,10312
3640,2060,85510,64893,85510,3167,41,11499,210,36,10314
19826,2736,45713,8698,45713,12939,38,740,736,36,10451
27184,4728,75371,14470,75371,26608,56,1114,1211,36,10452
30028,4832,78309,13623,78309,27328,85,1068,1345,36,10453
11809,2244,37337,8954,37337,13220,28,217,865,36,10454
12119,2493,39665,9865,39665,14200,27,252,709,36,10455
41893,5047,86547,13330,86547,23842,235,895,1305,36,10456
26988,4287,70496,14296,70496,22520,82,1164,1159,36,10457
20629,4663,79492,23623,79492,26010,73,3180,1314,36,10458
16735,3231,47308,11017,47308,14975,50,394,906,36,10459
20860,3255,57311,14145,57311,17172,58,836,985,36,10460
4335,1932,50502,29872,50502,8684,24,5323,332,36,10461
22417,4099,75784,24489,75784,15748,58,8231,742,36,10462
11200,3365,67970,34861,67970,14966,34,2992,552,36,10463
176,103,4534,3855,4534,230,7,140,23,36,10464
4536,1378,42230,29223,42230,5499,26,1300,268,36,10465
49304,2344,67813,6808,67813,7171,50,1558,578,36,10466
37745,4801,97060,25817,97060,21202,61,6252,1182,36,10467
19724,5154,76103,18858,76103,27494,52,3541,1280,36,10468
39318,2139,66631,15090,66631,6876,40,2742,426,36,10469
5477,522,15293,7411,15293,1206,4,553,120,36,10470
2430,748,22922,16706,22922,1600,5,1354,79,36,10471
20449,3947,66358,16515,66358,20311,81,4064,991,36,10472
25819,3305,58519,13707,58519,13935,65,972,716,36,10473
4231,842,12281,2832,12281,4040,11,128,197,36,10474
26034,1564,40931,8822,40931,3753,18,527,213,36,10475
7,13,1219,1152,1219,9,0,36,2,36,10501
136,107,5487,4320,5487,71,0,852,1,36,10502
1,1,108,101,108,0,0,5,0,36,10503
50,98,7987,7401,7987,45,2,389,2,36,10504
17,14,851,720,851,2,0,98,0,36,10505
91,67,5790,5416,5790,28,0,182,6,36,10506
784,149,6408,4760,6408,466,0,228,21,36,10507
452,394,19507,17364,19507,770,18,470,39,36,10509
295,181,9988,8649,9988,128,3,716,16,36,10510
69,47,2246,2028,2246,69,0,33,0,36,10511
619,499,25590,23177,25590,753,9,467,66,36,10512
156,233,11946,10497,11946,84,1,973,2,36,10514
42,100,5289,4941,5289,102,4,86,14,36,10516
16,15,539,440,539,38,0,28,2,36,10517
8,35,1268,1151,1268,3,0,69,2,36,10518
19,10,316,255,316,24,0,8,0,36,10519
518,344,12810,11104,12810,376,5,442,21,36,10520
788,267,10875,8548,10875,320,11,932,9,36,10522
1943,307,7444,3301,7444,1108,0,756,29,36,10523
116,94,4421,4100,4421,53,3,50,5,36,10524
48,39,1809,1672,1809,7,0,42,1,36,10526
11,13,908,865,908,3,0,16,0,36,10527
130,252,12280,10363,12280,369,1,1135,30,36,10528
1023,272,12604,9505,12604,313,4,1466,21,36,10530
78,42,4931,4544,4931,111,1,153,2,36,10532
131,144,7322,6341,7322,92,0,606,8,36,10533
30,25,555,435,555,44,0,20,1,36,10535
121,163,10739,9994,10739,191,2,258,10,36,10536
127,83,2416,2074,2416,92,0,38,2,36,10537
268,345,16597,15187,16597,225,2,556,14,36,10538
438,437,26339,24411,26339,575,1,454,23,36,10541
816,604,20135,15539,20135,2078,11,1038,49,36,10543
1,0,141,139,141,0,0,1,0,36,10545
30,9,1277,1076,1277,14,0,148,0,36,10546
647,198,7647,6130,7647,321,1,327,23,36,10547
100,83,3487,3134,3487,87,0,83,0,36,10548
637,552,16638,12844,16638,1760,4,754,87,36,10549
26669,1488,37144,5542,37144,2656,29,537,223,36,10550
7213,716,19786,10037,19786,1141,4,627,48,36,10552
8775,302,10170,628,10170,357,3,64,41,36,10553
42,63,4737,4481,4737,63,1,78,9,36,10560
4593,1157,31796,19429,31796,5015,10,1435,157,36,10562
5574,1368,23570,12095,23570,3674,18,709,132,36,10566
1277,529,19929,16421,19929,789,3,873,37,36,10567
459,223,12680,10962,12680,350,1,673,12,36,10570
2029,1549,38352,26034,38352,7423,12,1018,287,36,10573
71,101,5116,4792,5116,53,0,96,3,36,10576
457,218,6552,5077,6552,223,7,555,15,36,10577
11,9,681,629,681,9,7,16,0,36,10578
156,198,8675,8021,8675,122,0,166,12,36,10579
237,281,17208,15486,17208,176,1,1006,21,36,10580
788,758,38982,31707,38982,461,8,5233,27,36,10583
73,55,2282,1999,2282,66,0,88,1,36,10588
203,74,8475,7847,8475,78,2,257,14,36,10589
74,134,6767,6352,6767,47,1,153,6,36,10590
1578,871,22540,15557,22540,3079,4,1320,131,36,10591
205,70,5117,4460,5117,172,0,206,4,36,10594
1069,159,8195,6214,8195,255,8,481,9,36,10595
24,44,1729,1545,1729,81,0,32,3,36,10596
4,3,968,943,968,4,0,13,1,36,10597
675,472,28647,25645,28647,483,5,1330,37,36,10598
2456,532,11376,6205,11376,1004,1,1098,80,36,10601
4622,648,17045,8981,17045,1516,13,1130,135,36,10603
762,326,11250,8678,11250,898,7,541,38,36,10604
1471,494,18126,14291,18126,854,7,932,77,36,10605
2551,812,16499,9065,16499,3012,5,932,122,36,10606
1896,263,6824,3105,6824,805,6,720,29,36,10607
18612,2978,63393,26651,63393,12116,32,2305,699,36,10701
3555,791,20301,11487,20301,3210,26,1171,61,36,10703
2558,767,30165,22738,30165,2291,17,1680,114,36,10704
7604,2301,38777,17032,38777,9142,32,2227,439,36,10705
385,230,8679,7335,8679,206,0,505,18,36,10706
762,239,10097,8163,10097,224,1,686,22,36,10707
1037,444,21225,18248,21225,520,5,944,27,36,10708
91,95,9292,8333,9292,140,0,617,16,36,10709
3194,840,25120,16133,25120,1497,6,3343,107,36,10710
10405,1601,40827,22750,40827,4021,25,1679,346,36,10801
771,378,12435,10265,12435,352,9,654,6,36,10803
1117,260,14146,12051,14146,130,7,577,4,36,10804
3176,656,18414,12195,18414,1524,16,801,46,36,10805
1073,464,23465,19660,23465,1043,5,1151,69,36,10901
0,0,21,16,21,0,0,5,0,36,10910
0,0,2,2,2,0,0,0,0,36,10911
145,118,5532,4715,5532,172,1,371,10,36,10913
23,9,414,339,414,32,0,11,0,36,10914
7,3,119,106,119,3,0,0,0,36,10915
163,84,4540,4105,4540,85,0,89,14,36,10916
59,40,1968,1590,1968,161,0,104,14,36,10917
825,332,11647,9527,11647,492,1,432,38,36,10918
43,27,1040,891,1040,44,0,28,7,36,10919
254,208,8554,6759,8554,202,1,1094,36,36,10920
222,99,4135,3576,4135,145,1,79,13,36,10921
47,53,1559,1354,1559,68,0,23,14,36,10922
1301,321,8732,5685,8732,1067,2,336,20,36,10923
808,289,13120,10954,13120,651,8,359,51,36,10924
106,93,4539,4105,4539,104,0,104,27,36,10925
331,104,3203,2299,3203,141,1,308,19,36,10926
1512,840,11910,5708,11910,3463,22,269,96,36,10927
520,182,4175,2982,4175,366,0,90,35,36,10928
554,260,8958,7286,8958,382,5,459,12,36,10930
173,118,1023,553,1023,53,0,36,90,36,10931
0,0,60,60,60,0,0,0,0,36,10932
17,4,473,440,473,12,0,0,0,36,10933
8392,2184,48418,29737,48418,6736,14,1051,304,36,10940
2270,602,13779,9412,13779,889,2,535,69,36,10941
1229,720,47226,42908,47226,1213,8,1033,115,36,10950
1817,337,38917,35725,38917,325,11,664,38,36,10952
1,4,252,235,252,7,0,5,0,36,10953
2997,520,23045,15800,23045,835,4,2840,49,36,10954
2082,710,31521,24756,31521,706,1,3213,53,36,10956
247,50,3291,2818,3291,118,3,53,2,36,10958
3035,467,15093,10128,15093,760,2,658,43,36,10960
473,130,5950,4253,5950,184,5,890,15,36,10962
1022,102,4298,2820,4298,257,2,59,36,36,10963
24,16,1472,1202,1472,29,0,197,4,36,10964
131,174,14791,13687,14791,235,9,530,25,36,10965
81,47,2353,2024,2353,54,0,146,1,36,10968
32,23,1267,1176,1267,24,0,11,1,36,10969
1801,341,9993,6351,9993,691,7,763,39,36,10970
41,55,2126,1933,2126,54,0,36,7,36,10973
112,61,3152,2762,3152,113,0,90,14,36,10974
15,3,281,252,281,7,0,4,0,36,10975
73,58,2258,1913,2258,60,0,149,5,36,10976
17489,1749,59048,30441,59048,6307,41,2794,227,36,10977
1,5,234,219,234,4,0,4,1,36,10979
539,289,13383,11579,13383,537,9,405,25,36,10980
67,121,5532,4565,5532,156,0,620,3,36,10983
250,65,2842,2258,2842,134,0,130,5,36,10984
6,0,58,52,58,0,0,0,0,36,10985
56,53,1974,1813,1974,32,1,16,3,36,10986
69,76,3395,3026,3395,35,0,186,3,36,10987
29,10,896,835,896,15,0,6,1,36,10988
527,248,9293,7337,9293,215,0,942,24,36,10989
1260,435,20631,18070,20631,533,0,273,60,36,10990
672,236,9621,8009,9621,442,0,235,27,36,10992
861,257,4769,2714,4769,678,5,241,13,36,10993
185,129,7085,5907,7085,108,4,748,4,36,10994
459,339,6756,5428,6756,173,10,317,30,36,10996
92,77,3122,2830,3122,74,0,44,5,36,10998
1640,735,26883,19522,26883,981,6,3926,73,36,11001
18719,1672,41356,12288,41356,3985,14,4460,218,36,11003
887,552,14016,7004,14016,406,5,5109,53,36,11004
30,8,1806,1745,1806,2,0,21,0,36,11005
328,380,23821,20969,23821,715,4,1378,47,36,11010
520,116,5914,3381,5914,172,1,1713,11,36,11020
366,375,17729,13932,17729,359,5,2676,16,36,11021
